post_url,comment_id,text,user,nickname,likes,timestamp,reply_count
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491313431812113169,chuyện gì ra chuyện đó vợ là vợ còn bồ là bồ 😂😂😂,phamxuanthanh.10.01,Pham xuân Thanh,0,1744207348,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491311866490258183,Nghiệp quật bb3,131095su,Vân lê,0,1744206983,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491309259604820754,Ở men 🙂,iutt.thuyy19_,Mỹ nhân hay khócc 🥭,0,1744206377,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491308401584145160,Xin lỗi t k ác nhưng t hả hê quá,gianggmy96,Giang đang giảm cân,0,1744206176,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491308186076693266,Ra đường e phục mỗi anh 😁,i.8386,Yeok 8386,0,1744206127,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491299215827993351,😂,tran.son252,❤️❤️Bé Bún❤️❤️,0,1744204035,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491299107840377618,🤣🤣🤣,linhsweet99x,Linh sweet🍍,0,1744204006,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491295421085401864,Thông minh kinh😏😏😏😂😂😂,trn.mnh598,TRẦN MẠNH,0,1744203149,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491295288440111890,Mấy bé 3 chắc áp lực lắm 😂😂😂,d.y.n99,Mỹ  Duyên 🌷,0,1744203119,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491293517719094023,Làm bé ba ko bao giờ có kết cục đẹp,hathilieu92,Mẹ đơn thân,0,1744202710,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491291125916467976,♥️,trieuthithuha0354,Triệu Thị Thu Hà,0,1744202150,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491288206715241224,@Chanh Hành,tram.0510,Trầm,0,1744201478,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491284749185549063,😅😅😅,phuongvu0491,❤️ PHƯƠNG ❤️,0,1744200662,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491282448207577864,huân chương hạng mấy nhỉ,cathiha6,thị hà,0,1744200127,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491280540051899143,ôi là trời.cái tội ham lấy ck .và cái kêt,docthan_2303,Hoàng Hà,0,1744199690,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491279362400273159,tao thề mai mốt tao ko dám đòi hỏi gi luôn😅😅😅,beby_130909,chym én,0,1744199416,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491275256604656402,😌😌🥺🥺,ptkl6886,ptkl6886,0,1744198460,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491274111424086800,😂 anh nhất anh,tam_sanbattaolao60dn,Săn bắt tào lao,0,1744198195,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491273302980248327,😂😂😂,duy.haiqn91,Duy Hải,0,1744197996,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491273268122878736,Good,cammich999.9,Cẩm Mịch9999,0,1744198017,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491271629990183687,gét ngt nhưng vừa lòng với mấy con tiểu tam,hoangthuhoai94_,hoàng thị th hoài,0,1744197609,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491270844318352148,😂😂 bé ba phải gặp những pha như này mới chừa được chừa đời,nhm.mon5,monn,0,1744197435,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491265682039751431,Ông này chất đấy,khi.lang.thang.12,LỜi CỦA GIÓ,0,1744196232,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491261384039465749,@Gió🥰,ailien998,ÁiLiÊN🇻🇳🇹🇼,0,1744195225,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491260951933551367,Nay lâu rồi mà ta ông nay ở trà vinh,ngn19872,Ngân,0,1744195125,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491257645028016903,@Huấn,xuan.25896,Xuan,0,1744194358,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491255842630042376,"Dừa, 49 gặp 500",mymydethuong2504,Mimi,0,1744193934,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491255276894765842,Vừa lòng,klien04_,Lien,0,1744193810,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491252041705325319,😂các e bé 3,hvy8185hy,Hà Vy ❤️ 1820♥️,0,1744193045,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491251145638888200,😂😂😂,kiepdoden79997,Ngoc Tran Thi,0,1744192843,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491250203404681992,thế chịu rồi,hoai0111,Hoài Đoàn ❤️❤️❤️,0,1744192621,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491249606984074002,@Nguyễn Huy🍇🍇  😳,linhchi11302,HUỲNH LINH CHI ✨,0,1744192490,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491246285916390152,Cái kết ngoại tình luôn luôn là vậy,chau4053,Băng châu,0,1744191707,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491245401296651024,được,thao12.5.1990,Thảo thị,0,1744191506,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491239486601659144,Bỏ đi mn oi yêu đương gì nữa 😡😡,30244334769,Trang cun123,0,1744190127,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491235432722776850,ở vậy cho khỏe ln đi,mypham.....94,Tuyết Hạnh🫶,0,1744189180,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491234292668859143,😂😂😂😂,dyg6bev3ssku,Hương Giang @94,0,1744188912,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491228815197766421,🥺🥺🥺,nho.buong.binh,𝐌𝐚̂𝐲ᶠᵃᵏᵉ🇻🇳,0,1744187643,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491225348147872530,cái kết cho những kẻ...,thanhxuan19876,Thanh Xuân,0,1744186832,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491223944260895506,thấy chưa tiểu tam🤣🤣🤣,ly.na.9090,Ly Na AG 1990,0,1744186515,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491220842157441799,vk đỡ phải ra tay 😂😂😂,huyn.thanh891,Thanh Huyền,0,1744185790,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491218834335466247,ai luyến sinh sầu âu ai luyến sinh sợ hãi,phamngoc16o2,Phạm Ngọc,0,1744185318,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491217603432760071,😂😂😂,menchuu26,( Chuu Lai ),0,1744185028,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491214762769335060,@Lờ Lờ Tờ✓ 😂,h.nhgg,🫧,0,1744184376,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491213484588303112,@Nguyễn Ánh Ra đời nể mỗi a này :)))),imtrang_ng,Nguyễn Thùy Trang,0,1744184068,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491212652456592129,Luật nhân quả 😌,phampham0811,Heart 🖤,0,1744183894,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491211381279965960,😅😅😅,thuypi.137,Thanh Thuỷ 🎀,0,1744183585,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491210248037057296,Anh chỉ muốn thêm không muốn bớt tại sao em cứ ép anh😂,kimdung8869,Kim Dung,0,1744183327,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491207587011576594,Bà vk khoẻ re.Khỏi phải đau đầu nghĩ cách.tụi nó tự đưa nhau đi xa.đứa thì đi tháng về 2 lần.đứa thì nhà nước bao cơm.phẻ re,dim.dimhtxudm,"Diễm QC,VNXK",0,1744182702,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491207082915840769,Sợ ghê,user4062935499808,Quỳnh M¥ 💎,0,1744182596,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491203787727094535,k được bắt a bỏ vợ nha nha 🤭,chauhungthuc,Châu Hùng Thục,0,1744181814,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491202917580915464,🙏🏻🙏🏻🙏🏻,ruby70965,Ruby Nguyễn,0,1744181612,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491198067314033415,🤣bà vợ khoẻ re,baongoc010389,Mây Lang Thang,0,1744180493,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491197098512270098,Ngàn lần cảm ơn tiểu 3,yen92971623,Ngọc Yến,0,1744180255,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491195296694764295,Hảo hán,minhphuongpmu,Minh Phương PMU,0,1744179842,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491192536258790152,@tây phương thất bại😂,lqate,thyu lih,0,1744179195,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491190523857470215,😂😂😂,ng.huyen636,Tiểu hài nhi..😉,0,1744178731,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491190519072391943,❤️❤️❤️,ng.huyen636,Tiểu hài nhi..😉,0,1744178735,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491188523552211730,Nè mấy con bé ba:)),mincua6,Silk,0,1744178261,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491188501901722375,😞😞😞💔💔💔,phuthuy468,Phù Thuỷ👻🧘🏾‍♂️🙏🏻🕉️☯️🔔🪷,0,1744178271,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491188311140582152,@Hoang Ngoc 🐭🐵,phuongminhnguyen9x,Phương Minh Nguyễn,0,1744178217,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491187323687781138,@Thanh Trúc 💚 😳,nhunguyen2658,Huỳnh Như,0,1744177989,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491186577113858836,🤣 đẳng cấp,huevu19857,Vũ thị huế,0,1744177812,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491185899796693767,Loạn hết ruiii,thuhueee23,Nguyễn Thị Thu Huê,0,1744177653,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491184057792840456,@Minh Trực ❤️12❤️mô phật 🥵,ngoctrinhhdo,Ngọc Trinh 11,0,1744177227,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491183994504151816,@Xe Máy Đoàn Hương trời oi,huongxinhto,Hươngxingtu🌸,0,1744177204,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491180975049917191,@Oanh Mini 🌸🌷🌸,kim.beauty06,KIM NINE BEAUTY,0,1744176501,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491179436520293127,Cái này là ngoại tình bị nghiệp quật nà,sw.snow9,sw.snow9,0,1744176143,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491179127111090962,@Makeup Cô Dâu,nhungthuy0811,Mẹ Em Gấu,0,1744176073,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491177588510573330,😂😂😂,hoanhnue,Cô Hoan dạy TOÁN,0,1744175718,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491176885063484168,ủa nhớ vụ này ở Trà Vinh lâu rồi mà ta,kimngoan1107,Kim   Ngoan,0,1744175558,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491176383186617096,e nể nhất a rồi😁😁😁😂,tien3296,BÉ NHi 😍,0,1744175443,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491173148403778311,Quả này các cụ phù hộ cho c vk lắm đây này. Giải quyết được cả 2 luôn,thibun200,Huệ Anh,0,1744174687,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491172987682980629,"sợ quá sợ quá,,,,",bennguyen1189,benben,0,1744174656,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491171185721656082,@Cỏ🌱,tho9697,Thơ Thơ,0,1744174232,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491171076027253512,cái kết của ng thứ 3,hanhduong1994,Hanh Duong,0,1744174199,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491170562875491089,Quả táo đến sớm quá,phuongmemiaa,phuongmemia giamcan,0,1744174101,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491170014523867921,Cứ dị cho t.. mấy e bé bi chuẩn bị tinh thần hửi đất,bobo235689,BƠ 🥑🥑,0,1744173948,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491166207498191634,@thamtran0780,ngochanguyen1985,Ngoc Hà,0,1744173070,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491165715488555783,"Bb3 cứ yên làm bb3 đi. Ai kêu dành chỗ chính thất chi, chưa nghe vụ ông bác sĩ ở bv đồng nai à",hoaitrinh47,Bé trinhh,0,1744172950,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491164219444331282,Chuc mung 2 bạn,mocnguyen339,Mocnguyen339,0,1744172607,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491162950825296648,"cạn tình, mất nghĩa🤣",userphuonglinh2019,Phương linh,0,1744172301,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491160381822960391,@Anh ba Xoài 😂,nhilac95,Thảo🥰,0,1744171710,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491159370744578823,"hẳn là yêu vk thương con , what ?",nguyn.trn.yn,Liễu Như Yên,0,1744171481,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491158016276923143,@Hien Nguyen 95 thua,tram_hanh_1_9_9_5,Trâm Hạnh,0,1744171159,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491155887831171861,Đội ơn em .,dun6109920,𝙱𝙳🌷,0,1744170661,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491153642545595143,@Donal,zio_2325,Bảo Hà,0,1744170150,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491153626888422152,@Tran Hong 🖤🖤,zio_2325,Bảo Hà,0,1744170140,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491144360416756487,Đã bảo ko bỏ vk mà con ny nó ko nge,user292516516,Phương Tú,0,1744167982,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491144167647085330,😂😂😂,thuhoairuby,Thu Hoài Ruby,0,1744167950,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491142992570106642,khi bạn thích ăn phở và ko muốn bỏ cơm,hngcng739,hngcng739,0,1744167664,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491142454205678343,Chắc bà vợ mát lòng mát dạ lắm đây,1hanhtrinhtimcon,Pé Sâu 🐛,0,1744167539,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491140458929652487,"tính ra a ta chung tinh và yêu vợ, thả ảnh ra.... 😂",nguyethong1207,cuộc sống mới,0,1744167078,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491140128132924181,@cẫm Tú 🙄🙄🙄🙄🙏,myngo0387,Mỹ Ngọc,0,1744167000,1
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491138372016571154,Mấy c.e định làm bé 3 thì nên rút kinh nghiệm nhé😂😂😂,2.fuong,2.𝟊ᥙơnɠ🎀,0,1744166596,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491138022768935687,sao đời giờ chuyện gì cũng có thể sẩy ra hết vậy ớn quá đi,dy6dazrzz6oq,bé hai,0,1744166513,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491132198500107015,vi khuẩn đã nói: hẹn hò không có nghĩa là yêu nhau,usertramfome,︎ ︎ ︎ ︎ ︎,0,1744165161,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491130865818731272,Mấy e ba bi tờ ry có ý định làm chính thất chắc cũng rén,user4723481111482,95,0,1744164850,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491130435352642312,"Ngoại tình là do nghiệp nhé.😅
Đấy, ae tụi tôi đã chia xớt tình cảm cho các bé beby rồi.
Các em còn dùng dằng yêu cầu này nọ. Thì tém tém lại nhe😅😅😅🤣🤣🤣",nguyenlthanh11,Tiểu Long Bao,0,1744164747,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491129367076340488,Tự hào về anh 😆,daovanchien21,Dao Van Chienn,0,1744164508,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491129300352205575,a đã bảo rồi . chủ cặp thôi cứ ép a,vn.nguyn3778,.@,0,1744164479,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491125238391079688,Haha eo cuối cùng tâm vẫn hướng về gia đình,dogotrinhbang,Đồ gỗ trinh bằng 0336902448,0,1744163532,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491124356044882696,Có ng t3 mà vẫn yêu vk thương con 😏😏😏😏,39dai_cong_thanh79,🫶 zk công thành 🫶,0,1744163342,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491121933695746823,đàn bà có đẹp cũng chỉ làm chậm tốc độ rút dao mà thôi 😏😏😏,songdoaday91,Trả Nợ Tình Vay,0,1744162781,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491118340023730962,Chà. Thấy cái vụ đa thê của tiền nhân khá hợp lý 🤒,giacongcatvan,XƯỞNG GIA CÔNG CNC,0,1744161934,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491117760770245383,vụ mới hả mn🤔 hình như trc cũng có 1 vụ y như này nhỉ,rongjun8386,rong蓉,0,1744161808,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491117512375436040,😳😳😳😳😳😳,ruby.ngc89,Ruby Ngọc,0,1744161756,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491114298387956501,😂😂😂,m.a.u.15.02,𝕞𝕒̂̉𝕦𝟙𝟝/𝟘𝟚,0,1744160997,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491110151106757384,Bản lĩnh đan ông là hải như vây,p_m_c_1990,cảnhkenr,0,1744160031,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491109064425210625,Thật cảm động,duyhang885,Happy Moon,0,1744159793,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491108825588564744,Hảo,nusy2008,Nusy 장미,0,1744159723,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491106416762438407,Phải cho bồ xem mới đc😅😅😅😅😅😅😅😅😅,vandong.1990,Đông.1990,0,1744159156,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491106202505937684,cái này có gọi chung tình với vk k ta😂,chang_kho_chung_tinh_77,Tuấn khang,0,1744159126,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491099597906494215,😌 tốt,octieu_davo_oc,củ cải nhỏ bứng chú thỏ trắng,0,1744157581,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491097972340441876,vãi cả vẫn còn t.c với vk😂😂😂😂. buồn cuời thật😁,nguyet230886,nguyet nguyen,0,1744157205,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491091995924382471,Giỏi lắm anh chồng,user460772063,user4460365465865,0,1744155829,0
https://www.tiktok.com/@vietnamhungcuong92/video/7490965989215997192,7491007648793363218,Thua🥺,nhat.huy486,Nhất Huy,0,1744136156,0
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495405580225331975,K rep ở lại lớpppp,trankimminhanh,K rep ở lại lớp Dâm Đãng 🌊🌊,1956,1745160121,2360
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495240901087707912,nửa đời sau lên núi ở🤡,thonguyn8121,.💞,32898,1745121782,516
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495174583622206215,chắc gặp thằng nhỏ hơn nó... chứ gặp mình chắc nó không dám xuống xe😅,k..19952,k..1995,7067,1745106371,209
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495282117552849682,đang táo bón cười phát phọt hết cả ra,doinhucucac_,?,11445,1745131379,297
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495197338542474005,tim để gia đình mạnh khỏe 🍀,fanmessi2k128,Duy 🇦🇷,4032,1745111648,9
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495180571828880136,parky nó vậy đấy,truongwfthiinh,Giàng A Pịa,1363,1745107749,146
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495321457569383175,Tim để gặp nhiều may mắn,user3110731306068,trọng tình,1033,1745140537,3
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495229053130064658,ủa đâu ra 2 cái mũ vậy. khúc đầu nó có đội đâu nhỉ 🤣,bobemi06,•Mỡ√Mì•,217,1745119018,9
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495398540740887317,nhìn đểu là như nào vậy mọi người mấy giang hồ hay nhận ra cái nhìn đểu lắm mình thì ko hiểu như nào l,sayrm0,anh nông thôn nghèo,182,1745158486,18
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7496129891580166928,ko tim ở lại lớpp🥰,taogalamkk,:)),133,1745328770,5
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495734492406645511,tim gặp nhiều may mắn,m.nhn.dn.gian7,Mỹ Nhân Dân Gian,1345,1745236702,9
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495274698021798674,“m thích cười không”,acquyphiphaisieudepchai,Thu Mai,3396,1745129650,25
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495415024986440466,ê lỡ cười to quá kh biết mấy ảnh có nghe thấy kh,08_12081,kieu diem,169,1745162321,5
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495224790828663560,Chuyện thường ngày của Parky,davidnguyenflorida,David Nguyen 🇺🇸,534,1745118029,41
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495234466706670344,tưởng mình ngầu😂😂😂,ng.m.g2,㊝ＣậＵムúＴ모,1233,1745120283,2
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495230635566187271,hướng nội đời còn lại,quang_kn17,𝘷𝘪𝘯𝘩 𝘲𝘶𝘢𝘯𝘨,1951,1745119392,6
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495206600597881607,lại parky😌 ra đường toàn xưng bố,quatkill,😂,274,1745113800,33
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495260069094933256,bổ túc parky,saygex9669,Bác sĩ chữa bệnh parky,324,1745126248,25
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495246955653513991,cái này chắc cali con,tranggg2xxx,có bồ đổi tên,88,1745123191,36
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495258457181209351,nửa đời còn lại lên núi ở ẩn..,xaugainoinnhieu,xấu gái nma thích anh💔,1393,1745125866,6
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495248869744968455,uể ôi oai oai sí sí,bongiuoy05,Bông iu౨ৎ,416,1745123633,6
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7496878645320074000,@Bui Huu Lam Anh 💤💤  nhìn đểu tao ko 😂😂,15th7__hh,Ng Anh Đạt,2,1745503096,1
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7496884876769379073,Đau 1 nhục 1000000🤡,vtlinh0209,Tlinh,4,1745504556,0
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495244655942140690,Tao từng thắc mắc sao namki ko tìm bố h tao biết miền bắc là bố của namki,hoangcwj1kn,Hoàng Anh,28,1745122659,64
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495235041141637904,sao xã giận xong là có 2 cái nón hay v,toaann03,toe03,31,1745120429,2
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495746039770432264,bản chất parky,loinoitutrairtim,Cảm Xúc Hôm Nay,29,1745239388,4
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495333088998900481,Parky thôn hoá lành chứ đâu🤣,hoalinh320,Mr-duy シ,71,1745143239,6
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495213621707506450,Parky hài quá 😂,userx02015fce0,Tôi là Parky,277,1745115432,32
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495192562660836114,Video này từ năm ngoái rồi.ngay chỗ nhà mình,tu_tu_tu_02,Phạm Anh Tú,12,1745110535,5
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495935981377176327,Tui ko pdvm nhưng sao mấy cái chuyện lúc nào cũng là dân bắc vậy ta 🤔,southernnationali,Nam,69,1745283627,89
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495189752657576722,tiếp tục hành trình parky tìm bố,nhinam6262,Nhi Nam,162,1745109889,13
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495767545958580999,Khổ nhìn cũng không yên 😂,021194.pip,Shin.,59,1745244391,1
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495768198923862785,Chắc gặp ông đang học mẫu giáo nhìn đểu nên mới đc dịp oai như vậy 🤭😁,zi_zu73,Dương Lê,29,1745244556,2
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495923469814006546,parky đi tìm bố nữa roi,namnam14_112,NamNam14_11,75,1745280719,8
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495266553887015697,parkỳ khó vậy cũng nghĩ ra😁😁,hatinh38tieudietnamkiki,fpt fl ỉa lên đầu dòng họ sgp,119,1745127755,17
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495784551253230344,Cười 1 hồi nx chc t chet 💔,kitty_78209,Bẹp hân cutii 🫧,140,1745248356,5
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495284817795154706,đang đến tháng t cười tràn bỉm =)))),_phthiy_tiwn,sa rang he yo',6,1745132005,2
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7496371701790901012,parky tìm bố 😆😆,thantaimayman79999,thantaimayman79999,2,1745385066,2
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495794264007721783,hướng nội hết phần đời còn lại🥰,tquien_06,hướng nội part time,39,1745250640,0
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495184926095704850,nút hả dạ ở đây 😂,cuongpham868,Anh Hai Báo,51,1745108765,1
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7496485670228132626,m thích nhìn đểu t ko🥰,duaactee1,meow,2,1745411598,1
https://www.tiktok.com/@wesaigon/video/7495135477184466194,7495720419993109256,hướng nội nốt phần đời còn lại,quakhutoite.com,chju chju,9,1745233430,0
