line_number,text,emotion_label
20539,quân_đoàn bạn ơi mk sợ quớ,3
9117,vương đi học hướng nội đến cuối đời,2
15841,trời ạ nguy_hiểm quá xem mà thoát cả tim,3
22935,đứa nào còn cười được vậy vui lắm hả,2
9668,về tâm_sự với nhau rất nhiều,0
25906,lần qua tết_dương năm 2021 chỗ đối_diện nhà mình đã bị nổ cột điện rồi cháy cả cái cột đấy lun nhìn như_vậy đã sợ lắm rồi mà chứng_kiến cảnh cháy này,3
16418,thành xuân hậu 37,4
23190,sinh nghề tử_nghiệp,2
18334,cô ở gần nhà mình tội lắm mọi người ạ,2
6582,anh đừng đi xuống mắc_công bị kẹt,3
28767,kiểu nhà bạn đã bán gas bạn còn nghiện thuốc,1
15121,tệ lắm thư,2
14171,“ hết_hồn mậy ”,3
2260,mày cứ sống tốt đi sẽ gặp lành,0
9718,quên mất tao chx biết lái_xe,2
15136,như,4
2023,vãi đạn,3
24980,nam mô_a di_đà phật,4
16041,ne vẫn cầm cái cưa,4
6786,thực_sự biết_ơn những vị anh_hùng đã hy_sinh cho chúng_ta có được sự hòa_bình như hôm_nay,0
23144,đúng kiểu tan_tành mây khói,2
19549,thương bạn thương ck tlai của bạn thương cme bạn quá phẫn_nộ với đám ngựa kia,1
12885,nam mô_tây phương cực_lạc thế_giới tam_thập_lục vạn_ức nhứt thập_nhứt vạn cửu thiên_ngũ bá đồng_danh đồng_hiệu đại từ đại_bi phổ_độ chúng_sanh a_di_đà phật,4
5564,thành_phần này phạt thật nặng chỉ khổ người vô_tội,2
11825,sĩ,4
7063,đợt đi địa_đạo kì anh ở quãng nam đi có 1 khúc mà khó thở_r này 250 km thì ông_cha ta phải khủng_ntn,4
18644,bây_giờ ra đường buổi tối quá sợ_hãi ko khác gì tham_gia trò_chơi của tử_thần,3
28073,yêu_cầu chính_quyền cấm_chúa ga ở khu_vực dân_cư trong cả nước,1
14497,giai_điệu này không thoát ra được luôn,2
7557,cái giả của phản_bội,1
16270,nếu máy cưa_văn vào người,3
12021,chắc mới lấy bằng,4
25213,sợ quá,3
19785,con xe_máy kia thành xe của ghost rider,0
20407,rồi tiền đền thôi_thì nghèo lun,2
18573,nặng nhất cũng có 8 năm nghe mà tức,1
11629,hướng nội đến già,0
16298,nguy_hiển ghê,3
6188,thằng này chắc k xem thời_sự,4
9139,kìa,4
16381,vòng tua_lam vẩn còn vào đùi 1 cái thì,0
20540,nhà tui gần nhà bán gas xem xong kiểu belike,0
11899,mèn mén,0
12819,cười hồi nữa là t chết đc luôn á,0
5738,cướp ở hà_nội là 1 sai_lầm khéo còn chưa kịp tiêu_thụ đã nhập kho rùi,2
8579,đội ơn em,0
20431,nam mô_a di_đà phật,4
11699,k,0
10268,overthingking nặng hơn cả mình,2
872,tội thằng nhỏ quá a_di_đà phật mong cháu k bị nguy_hiểm,2
27531,hic mình đi dạy thêm ở 1 nhà cũng vừa ở vừa kinh_doanh gas í ngày nào mình vô cũng nghe toàn mùi ga ngày nào vô_dạy cũng sợ,3
17013,như,4
16923,sợ nghe ấy ơi,3
18224,bọn này ác thì thôi rồi tụi này ko biết sợ đâu phải vô đó 1 chục năm mới biết thế_nào nỗi đau ai mà chịu được,2
17571,cái giá quá rẻ cho 1 sinh_mạng nỗi đau lớn nhất của những ng làm cha làm mẹ,2
24137,cháy lang qua nhà người khác luôn,3
23104,sợ qua,3
10819,linh,0
18013,con ai người đó xót con e 9 t giờ ốm đi_viện ngày_ngày tiêm lấy máu xét_nghiệm viêm màng_não mà xót_thương con khóc bs bảo_bm của con thương con hơn nhà khác,2
3750,kinh_thế hóng phần 2 thách_thức pháp_luật vn bắt trong 1 nút nhạc,3
16054,tháy vết máu của ổng,3
101,gwen stacy bạn gái của peter hả,4
27027,vc,0
15905,bắp,0
18391,lỗi phần_lớn là của ông_bà bố_mẹ k biết cách giáo_dục,1
17824,nuôi dc 1 đứa con trưởng_thành sau_này lm mẹ các em khác hiểu dc cái cảm_giác đó,2
18030,thương,2
4059,mai_mốt chắc đi đường cần mặc đồ bảo_hiểm luôn qá_z cho an_toàn,4
1231,nam,4
24295,xuân đã đến rồi,2
20510,tg này đỉnh nè đăng hết clip giải_thích rõ_ràng k lòng_vòng câu like câu view,0
19540,8 năm ít quá,2
19658,ai cấp phép cửa_hàng ga hoạt_động trong khu dân_cư vậy,1
17585,xót_xa,2
4603,xã_hội h thấy sợ thiệt,3
24688,bộ phim cháy này có riview kênh mình,4
28773,ghê ha,4
9013,huong nv1 thì đổi tên lam,0
20969,không hiểu tại_sao tôi lại thấy khu cản này đẹp,0
5227,đã ai làm gì đâu,2
8458,t lạy,1
8737,đau1 nhục99,2
11377,mình xin phép cười miếng to nhé,0
5521,gwen là một tướng trong lmht mấy ông cmt kiểu không động vào được đâu là mấy ông ấy đùa mấy đứa không biết gì nhảy vào chửi ngta như đúng rồi làm như hiểu_biết lắm chưa tài đâu,1
19699,nhà người_yêu cũ tao đang cháy đấy,0
1442,sợ,3
18487,nếu xử nhẹ sẽ còn nhiều lũ điên này gây mất an_toàn cho nhiều người,1
10299,quê ê_ê ê quê,0
142,hy_vọng a_k được thả,2
14689,hết hồn may,3
24533,tội 2 nhà bên vs dây_điện cháy gas ko biết dập sao đây,2
18893,8 năm 6 tháng quá nhẹ cho 1 mạng người,2
23439,gọi cứu hỏa gọi sở điện cắt điện,3
7353,nể thật chứ,0
18881,phạt một thằng 20 năm vừa cho cải_tạo vừa đài,1
14164,sao kh buông tay,2
10376,cười cht luôn cx đc,0
23402,ông con trai xem cháy kiểu rớt lun đàn_ông,1
5794,gái rơi đt 2 p sau quay lại nó bắt chuộc 800,1
28504,xe cứu hỏa ở đâu mà nghe nó hú còi báo hoài mà không thấy đợi cháy hết nhà mới chữa_cháy hay sao ấy,1
6503,tôi chỉ_ước cho tất_cả đc xem nhất là lứa tuổi tiểu_học,0
15913,t,4
18637,mất con là mất tất_cả cuộc_sống sẽ chẳng còn ý_nghĩa gì nữa thương em thương cô,2
5901,2 ông này bị bắt rồi nha,4
8337,ê sợ,3
22154,đang chơi hiệp 1 mặc áo khg kịp để chạy,0
15452,m ị ơi_xíu đc nghĩ_ngơi mãi_mãi rồi,2
22944,giọng ông quay clip mạnh_mẽ dễ sợ cứ eo_ôi,3
28570,buồn thế_nhở,2
4061,thấy tội anh kia ghê_giờ đi ra đường sợ thật,3
26552,vl,3
28382,coi trên fb r,4
20890,thương quá dịch_bệnh mà_còn gặp cảnh này,2
16743,trang xuống đi các bồ ơi,0
19812,cháy dây_điện lun_kìa bà_con,3
23445,cái này cháy lâu chưa bạn ghê thật né_né mấy nhà bán ga ra thôi,3
13763,ê_thời h_ngộ lắm đi ra đường nhìn đường_nhìn này nọ thì ăn còn đi k nhìn cx ăn_bộ đẹp_trai đẹp gái lắm hay j sợ ngta nhìn tr_sợ thì ở nhà đi k thì bịt kín vào từ đầu_đến chân k_hở ở đâu,1
23004,cẩn_thận,3
20388,vòi cứu hỏa_phun xa lắm mà,4
16291,mấy ông này liều_mạng thật,1
11204,ko ạ thấy anh đẹp_trai quá nên em nhìn thôi ạ nói v đỡ mất tgian,0
15575,cho 1 like vì video quá chất_lượng,0
13787,anh,4
28456,toang rồi,3
25035,này thì để gas trong khu dân_cư lách_luật để ảnh_hưởng cả khu,1
28719,cảm_ơn trời_đất mong cả nhà khỏe mạnh,0
8840,khét lẹt,0
22195,sợ luôn,3
24974,vỗ_tay vỗ_tay vỗ_tay vỗ_tay vỗ_tay vỗ_tay,0
19066,luật ko răng đe thì ko sợ đâu,4
8259,a là 1 tấm gương để các a ngoại_tình noi theo,0
9971,thời này_nghiệp đến liền ak,2
14393,tui sợ cái cưa,3
28407,đã,4
7174,quan_trọng bây_giờ những diễn_viên nghe si nào đóng moi co người xem lu nghĩ_sĩ ban lot vào thì cũng tay chay,1
17474,vào xem bl sợ đám con_nít thật con mình phải dạy_bảo tử_tế mn à,2
25215,gạt xuống thấy part 2 luôn,4
25132,tội cho chủ tiệm quá đã cháy nhà gas còn phải đền nx,2
9155,เก ี_ยฮ ั_น bưu_hướng nội_đời còn lại,4
4547,đợt bác lâm ra luật cấm người_dân mang d a o ra đường thì cả dân_mạng ngoạc mồm ra chê với trách,1
20385,sợ,3
9424,phính,4
24485,đền no,4
7278,bà vợ phước v,0
21169,sợ_hãi,3
13218,nên bổ_túc thêm báo_thủ này,4
26955,zô hóng,4
3719,giờ đi ngoài đường cũng sợ thật chắc phải mặc áo_giáp,3
23115,sợ quá đi,3
12716,vừa buồn_cười lại vừa quê thay,0
253,sợ v,3
21814,xem xong k dám mua nhà trên tp sống lun về quê chăn bò cho chắc,3
10136,lại lũ vào chê paki cho xem lũ tre trau ở đâu chả vậy cứ làm như mỗi ở mb,1
27544,sợ chua,3
3536,kéo còn đỡ chứ kim tiêm dính máu thì ối dồi ôi,3
21063,hết hồn nếu ở cạnh nhà bán ga,3
15860,1 tấm 4 cám 3 mụ vì ghẻe,1
17987,mong các em sớm đoàn_tụ với gia_đình,0
23257,ở đâu mà dữ vậy mng,0
12171,có chết không ạ,3
5974,trang,4
18279,mức án quá nhẹ cho những thành_phần này,1
6103,h cướp nhiều mà mình cón b đt mình đc tiêu_thụ ở tiệm n luôn mỗi tội đóng_cửa k dám mở,2
157,sợ vậy tr,3
8981,3 anh_trai mình kìa tũn 49,0
6343,nếu mà là du_khách nước_ngoài bị thì chắc_chắn xử_lý rất nhanh tìm ra thủ_phạm,2
17304,Mạйɦ ê_nha,1
25115,quen quen_ý nhỉ sa_pa hả ak,4
18137,tha_thứ thì có_thể nhưng quan_trọng tụi nó có hối_lỗi không vì_thế phải có hình_phạt thích_đáng để răng đe thôi các bạn còn trẻ thua thì chung thôi ra chắc tầm 30 40 vẫn còn cơ_hội sửa_đổi,1
19482,diêm_dương kêu rồi là phải đi thôi,2
14059,paki đi tìm pố,4
6269,vụ này a_chủ tạp_hóa up lên mạng hot quá nhà_báo về nên ca vào_cuộc nên tìm thấy thôi chứ bthg là mất luôn khỏi tìm,2
2385,chắc t giờ k giám_chờ đèn_đỏ quá chắc vượt đèn_đỏ,1
26796,dịch tnay các thánh vẫn đi sapa đc hả,2
11871,diễn thôi mãn nhãn người xem_đố ai đu_tren này,4
26390,ở đâu vậy ạ,4
20517,quá nguy_hiểm,3
6392,thấy thái_hòa là coi ko phí tiền vé,0
12209,mấy chú công_an đã nhìn thấy,0
7583,đúng ng đàn_ông yêu vk,0
3127,bạn nói đúng cho bạn 1 lai,4
18300,minh khoc 1 gia_đinh ng_mat khoc bao nhieu ko day đc con cai_thi khoc vô it,2
19188,1 mạng người đó,2
7443,nể moi_thang nay,1
16645,em thíc đi bar đi lắc,0
16937,may cái cưa chx trúng ng ổ,1
13071,ai cho tui xin vd gốc voi,4
5102,thể_loại này sống nguy_hiểm cho người khác,3
11041,quê,2
22909,máy ba máy mẹ làm nhứ cứu hỏa sát nách nói k sao tới liền mẹ gọi ng thì cung cho ng ta mặc áo chạy xe chứ,1
18099,chồng t cũng không qua khỏi do lũ này đâm vào lúc đó t vừa sinh con đầu_lòng dc hơn 1 tháng chồng t ra ngoài mua cháo cho t và cả đời này t kbgio quên phải sử nghiêm_minh,2
2075,xa_hoi bây_giờ sợ thế,3
6180,hà_nội giờ bắt_đầu nạn cướp_giật r đấy nhỉ,3
27062,thế là mất hết tiền_tài giấy_tờ tất_cả,2
13890,sĩ,4
17826,quê t nông_thôn nhưng cách giáo_dục của bố_mẹ ông_bà rất nghiêm_khắc dù vật_chất thiếu nhưng ít ai báo nhà_báo xh,4
27222,1 vd toàn ui,0
7968,anh tẹt,0
9622,thak kia vừa nhìn đều xog cười đểu,1
4998,kim như ngọc,4
2930,cam đường_phố nó quản chúng_ta o tồi nhé,1
15849,my dad fel of_one of_these and_that’s why he has terible memory now,3
4523,đang lấy số á,0
18897,nhìn đau_đớn quá,2
20367,kiếp sau đừng bán gas nhoa bn,2
5656,mấy ba mấy má ơi cướp_giật ở đâu chẳng có nhưng ở hn nó ít hơn hẳn nhé và hầu_như bắt dc nhé chứ ko fai cướp_giật lộng_hành như sg đâu mà chỉ biet đứng nhìn thôi lại bảo ko đúng đi,1
1718,nguyễn 6868 kiều_nguy_hiểm quá,3
9490,gai ’ hay sồu,1
22142,coi video mà sợ run người luôn ak_may không thiệt_hại về người,3
19633,nghe hú_hú mà ko thấy xe chữa_cháy đâu,3
20205,sợ gê,3
19402,bài_học cảnh tỉnh cho những cha_mẹ buông_thả những đứa con mất dạy ra oai đâu đòi,1
10799,đâu phải đứa trẻ nào cũng là mầm_non của đất_nước,2
1674,truc hân_my quynh,4
3876,lúc_nào cx thấy tk này ko_động đc đâu,1
8215,rồi a chuộc lỗi voi vk khá ok,0
20567,ui sợ vãi,3
1254,may k bị vào chỗ nguy_hiểm,3
7182,năm t địa_đạo t chỉ có 42 kg thôi mà có 1 đoạn hầm lúc chui lên á rất nhỏ rất ngột_ngạt luôn t_tưởng ngất_xỉu rồi á mà ko biết sao hdv lại dẫn khách đi như_vậy,2
27772,mong sao mọi người an_toàn,4
4351,sợ,3
22562,tội vãi,1
18791,thương cô mong cô và chú giữ_gìn sức khỏe,2
20473,thương chủ tiệm và các nhà bên cạnh,0
17784,mấy thằng con này sau_này lớn lên sinh con ra cảm_giác mất con nó nó mới hiểu,2
26091,xót thương quá bao_nhiêu của_cải lại còn bị_thương nặng,2
26826,sợ quá,3
3902,sau tụ_bây để nó yên vậy,1
17145,quá nguy_hiểm,3
12851,hướng nội hết phần đời còn lại_lại,2
19043,còn j đau hơn khi người đầu_bạc tiễn người đầu xanh_thương chị ấy và gđ chị ấy quá,2
375,lên phường hết,1
7466,sao bh con_người ai cũng bắt cá hai tay thế,2
27422,sợ còn quay,3
3100,đâu đứa nào nối ko có lửa sao có khôi_bước vô đây,0
3310,vãi thật,1
26439,vô_tư cháy,1
17461,nhìn mấy bạn kia tội quá chắc ân_hận rồi đó mong pháp_luật nhẹ_nhàng vs mấy bạn đó,2
17670,thương vô_vàn cho người ra đi và người ở lại,2
7395,bà vk ko biết nên vui hay buồn,2
18528,đề_nghị các cơ_quan điều_tra công_an phạt những kẻ xấu xa ngồi tù thật nặng vào,1
24273,sợ ghê_mày,3
5153,bởi_vậy ở hiền chưa chắc gặp lành_nha mấy má_nghiệp tới thì dù như cục đất cũng bị dập thôi,2
4359,ở mẽo có xả sún chứ vn thì an_toàn tuyệt_đối,4
7940,bà vợ cảm_ơn e_nha b3,0
16010,xin_lỗi chú vì con đã cười chúc_c thật nhiều sức khỏe ạ,0
10091,“ m thich nhìn đểu t_k ”,1
25674,ủa cháy ở đâu vậy a,4
25625,ngồi cmt nhu đúng r,4
249,chơi game cay nhau chắc luôn,1
11826,vị tiểu_hữu này đang tìm phụ_thân các đạo_hữu nào luyện tuyệt_kĩ bàn_tay_phải thì cứ vận_ful nội_công,4
21029,thương quá đi ạ,0
20377,tội nhà_sát bên qá đi à,2
23470,nản cứu hỏa đứng đó làm gì,1
5452,bọn côn_đồ xem mạng người như cỏ rác à_mong cơ_quan có thẩm_quyền xử_lý thật nghiêm_khắc,1
26782,ở đâu_vạy anh,4
24247,nhà của mấy đứa nổ đây r,1
9342,tưởng vậy là ngầu cơ,1
1950,chắc kem đánh răng_pháp,4
882,nhiệm_vụ hệ_thống,4
9545,duy_tuyến bé,0
22837,lây_lan nhiều quá,4
12033,lại là m thích nhìn đểu_t không à,1
28730,còn gì nữa đâu,2
14977,sợ thật,3
2654,xã hôi_h_la thật sao vậy,2
24989,ở đâu_đây,4
27566,chắc tổng thiệt_hại lớn lắm nhỉ,2
9853,ra đường đeo kính đen cho chắc khỏi ai kêu nhìn đểu,1
26716,dây_điện cháy ghê thật,3
25860,tr ơi xót_xa quá may_mắn là 4 bé an_toàn mong ba sớm hồi_phục,2
5684,lên báo_chí rồi thì sáng_mai là bắt được cứ chờ mà xem,1
2372,hên lắm mới xui vậy,2
5856,từ bjo ha nội lại có cướp vậy,3
24468,chu_pa ơi po nhà nhố,0
9494,thg xe_điện,1
25903,cháy ở đâu đấy ạ,4
11398,luật giờ dân sợ ko_phục ai gd ổn_định thì sợ choai choai càng ko_sọw vì nó có cái gì đâu,3
28521,vcl bạn ạ vẫn còn quả cuối,1
23585,sapa hay mộc châu_v mn,4
8014,thôi mình ko bắt bạn phải ly_hôn đâu,4
12771,xấu_hổ thay,2
13996,chưa đi tò_đời chưa nể,1
26277,cháy o đâu vậy,4
28188,hic sợ quá,3
11750,mấy em girl giờ thích nhất mấy con báo này lắm đấy ở đâu ko biết chứ chổ t đầy,1
19527,xử_lý cho nặng vào chứ gì có mấy năm v tr,2
15910,bạc,2
5104,có được tính vào tội khủng_bố không tả,4
11979,ngọc 2001 đình thi,4
22019,sợ dã_man,3
14307,sao họ không cưa từ gốc luôn nhỉ nguy_hiểm quá,3
19821,cửa_kính cường_lực đó tui lắp_ak chất_lượng khỏi phải bàn,0
18886,ra tòa thì nhìn thấy tội chứ lúc đua hóng hách_thích thể_hiện lắm,1
4055,biết vụ cửa_khẩu ở lc chưa,4
16261,vậy mà ko chịu buông cái cưa,1
290,xem thôi cx sợ r á,3
11999,bảo sao đi thi toàn đc cộng_điểm vùng,1
19770,xe kiêu mãi_mãi mà chẳng thấy xe đâu cả,2
23329,tội khách_sạn kế bên wá,2
18759,cần sử_lí_nghiêm và thật nặng để làm_gương cho người khác,1
17630,ê_t không biết như nào mới hợp_lí nhưng thấy vài cmt bị sao sao á bảo là dù gì cũng qua r nên bỏ_qua r ai hiểu cho gđ người bị rơi vào hoàn_cảnh đó bây_giờ biết lỗi cũng đã muộn còn 1 cách là trả_giá cho tất_cả những điều đã làm,2
6279,khu xuân_đỉnh này cảm_giác u_ám quá,2
671,la,4
10035,ngầu 0 1 nhục 99 9,1
3476,đẹp hay buồn,2
7579,dk đấy a ạ,1
7198,bà vợ cảm_ơn em đã thay chị,0
10217,nửa đời sau đi tu,2
7248,vợ mãi là số 1 nhé các bạn,0
23387,ghê,1
15344,thay sợ nhung van_phai cuoi xl,0
16478,hú hồn,3
3609,gì v tr,4
2874,bi gi vay troi,4
18150,phạt thật nặng,1
24143,giống chỗ em có nhà bắn ga xong cháy,3
26712,ko dám phung nước đau nó nổ văn_sát bình ga ra banh sác lun ák,3
15817,sao phải leo_múc trên đọt cưa chi vậy ta nguy_hiểm quá trời nhất là cái cưa,3
2456,thanh thủy,4
20356,này cháy hết,1
20524,hên là gd ko ai bị gì đến tánh_mạng chỉ ông bố bị_thương vì cứu các con,0
18065,ng đau_đớn nhất vẩn là đấng sinh_thành thôi,2
17,trường con nói đúng thật sợ nhất những thằng âm_thầm đến làm cái đi luôn,3
13303,mấy thằng trẻ_con,1
10279,dz quê hộ tụi n,1
9206,cạp hay dỗi thanh_thk chạy xe_đạp cừi khùng,1
862,gì dạ_troi,4
13226,dịp,0
2255,coi_thường tính_mạng của người khác không_thể chấp_nhận được phạt nặng vào để răn_đe cho những người khác,1
4590,tội v,2
14638,̀ e_t sợ cây cưa,3
14781,trưởng tổ 4,1
2755,toàn là ra luật nặng giao_thông còn luật_lam mất trat_tự xa_hội chưa nghe,1
25494,người lc mềnh đây r,0
24695,xe cứu hỏa đâu rồi ak,3
19092,vài tỉ của mày chưa to đâu mất đi 1 người con thì cha_mẹ họ như_thế_nào mà bảo vài tỉ của mày xong mày thử nghĩ là con mày thì sao,2
10671,mấy thằng trẩu bây_giờ thề k thẩm_nổi,1
675,chắc chưa biết đoạn này có cam,4
26836,cứu hỏa said cháy song_a sẽ đến,3
15100,nguy_hiểm quá vậy cũng làm được,3
922,trước khi đi nó còn bảo đi ăn_bún bò ko,2
9852,đi phạt ai đúng,1
27565,cháy ở đâu thế,4
788,le,3
7361,đến vậy luôn không hiểu nổi,2
19222,ở trong đó 2 3 năm thôi thì tụi nó sợ gì,1
1622,ngân,4
28139,sao đéo báo cắt điện,1
25160,mất wifi vài hôm,0
10822,sống hướng nội cả phần đời còn lại,0
12900,ủa nhìn th á_hả,4
20164,bố_mẹ hai bé có sao ko ạ,4
26656,trời ơi_khổ quá dịch mà_còn chay nữa,2
3350,ik var mà k đuổi đc à,1
15566,lời bài hát sâu_lắng quá nghe mà muốn khóc luôn,2
15962,chời chời,0
25648,tháng cô_hồn,3
10788,thua,4
19046,mong luật_pháp càng_ngày_càng nghiêm_minh thật mạnh_tay mới tất_cả các trường_hợp phạm_tội giảm tuổi chịu trách_nhiệm trước pháp_luật chứ xã_hội càng_ngày_càng loạn,1
18639,đứng yên cũng k_yên với tụi này nưac,1
10051,hướng nội hết quảng_đời còn lại,2
12274,hậu của giải_phóng miền nam toàn mấy thg ăn cháo đá bát cmt,1
16758,° c,4
10025,rồi có lên phường uống trà chưa k nón_bảo_hiểm tống 3 gây_rối trật_tự,1
2805,phạt thật nặng vào t,1
8764,cười 1 hồi nx chắc t chết,3
24889,có f nhà chủ tus bán bánh_mỳ hông,0
19613,khách_sạn kiểu đã ko kinh_doanh được còn bị cháy ké,0
24281,mấy nhà bên cạnh ảnh_hưởng cũng tội,2
18400,xưa nhiều vụ như_vậy đó giờ chúng_ta có mạng xã_hội mới biết thêm nhiều thôi càng thương những cô nhiều hơn mong bản_án thích_đáng bài_học cho các bạn sau_này kết_hợp nhà_trường và xã_hội,2
21707,chưa tết nhà bắn pháo ghê_thế,3
5671,hn đợt này rất nhiều cụ cướp đt mng ra đường nên cẩn_thận khi dùng đt,3
9645,sao lại giao_xế cho đứa k biết lái thằng biết lái bỏ vị_trí,1
27258,sapa nè,4
906,như trên fb_nạp 2 tr để kích_hoạt_tol,4
3611,xem mà nhớ 26 năm trước mình mang bầu tháng t6 đang đi bộ thong_dong đi chợ về tự_nhiên có ông nào lạ_hoắc dừng xe chạy lại đấm mạnh vào bụng mình xong bỏ chạy bụng_đau nhói may_mà con ko sao,2
8626,hướng nội_đời còn lại,2
12223,gặp bố m đe,1
19141,cả nhóm nhận mẹ nạn_nhân là mẹ nuôi thì mới nguôi_ngoai đc,1
17558,còn tôi nhà ngoan lắm nhưng biết_đâu ra khỏi nhà lại lag,2
6220,đồng_bọn đông thế bọn này đã nhắm thì không xịt đk thật,1
28510,sợ quá c oi,3
21955,hóng mãi mà xe chữa_cháy chỉ thấy còi mà k thấy phun nước đâu,2
10325,mũ đâu ra v,4
26983,chưa đến tết mà đã có pháo_hoa rồi à,0
8786,hướng nội hết phần đời con lại,2
14953,ê như cái cưa dính chân ổng roi,1
19010,dắt vào lanmat 81 thả tự_do là ok rồi,4
5489,đạt,4
23531,thế nhà bên cạnh chạy ra không ạ,4
27738,cẩn_thận này,3
25172,ngoi ciu_hội ik,4
8335,lối sống lệch_lạc trên mạng yêu tiền,2
9762,nghiệp quợt,0
16124,có sự góp_mặt của chim xanh,0
23389,ui xem mà nổi hết da gà,3
15218,hướng nội,4
4997,haiz sao lại vậy ta,2
1553,nhìn mà tức,1
4586,trời hen là bắt được chứ mà chưa bắt được chắc hỏng dám đi ra đường lun á,3
15669,“ bạn khiến tôi muốn học hát ngay_lập_tức ”,0
24437,sapa,2
21969,sợ vkl,3
2566,chỉ sợ trong kéo có bệnh sợ_hãi,3
6844,ngưỡng_mộ ông_cha ta,0
88,trời ạ cũng may bị_thương ko làm_sao,4
24364,phun nước đéo gì đúng mấy bà vịt chả biết mẹ gì âha,1
261,xử_lý nghiêm,1
20859,khổ thân,2
25396,tội quá đã dịch r còn bị vậy mong cho chính_quyền giúp gđ họ,2
20433,nguy_hiểm quá,3
4355,phạt cho năng thiệt_năng,1
18645,rồi đứa gây tngt bao_nhiêu năm,2
14811,đây rụng,0
6341,em cũng suýt bị mất ở chỗ đợi xe bus 352 giải_phóng khi đi mua đồ ở siêu_thị thành đô_may sao em phát_hiện kịp,3
27958,năm_ngoái mới đi sapa ở ks mây hồ xong không ngờ lại có ngày có cảnh kinh_hoàng này lại xảy ra mong là mọi người bình_an và chú chủ mau bình_phục,2
12384,cuối_cùng cũng,4
27396,trời ơi nổ ghe quá mong gđ kg sao,0
61,ra người gặp kiểu này sợ không giám_ra đường luôn pl phải vào_cuộc giúp dân,3
23709,ở đâu bạn ơi cảnh_giác hỏa_hoạn mọi người ko làm_sao ngưới là may rồi,3
19085,tao bị vô_cảm_vs lũ quái_xế này mong luật_pháp_xử thật mạnh,1
24254,fpt shop mà ngay bên cạnh thì khổ,1
25853,nhìn sợ thật em à,3
7097,lúc đến củ_chi hướng_dẫn_viên có nói là hầm đã được làm rộng hơn ngày_xưa rồi đó mọi người nếu để nguyên_trạng ngày_xưa thì khách du_lịch sẽ k chui vào được đâu,4
26415,lần đầu_tiên mình xem gas cháy nổ như này nhưng mình nghỉ bình gas nổ sức công_phá phải ghê hơn chứ như này hơi yếu v,3
16989,xém tý đi tòa cả xóm,0
3248,sợ luôn,3
19076,gặp tao tao nhớ mặt từng đứa sao này tụi bây có con taolại là huề ko còn con có bị xử sao cũng dc,1
14830,nguy_hiểm quá,3
7951,đấy cái kết của ngoại_tình đấy,2
911,đình hậu,4
13136,ha cali hài thật,0
24691,eo ui,2
19056,tuổi này ăn 8 năm 6 tháng khác gì mất cả cuộc_đời,2
5284,oh vietnam like hel,1
1955,nguyên riết cái gì đâu k,4
17854,khóc_lóc gì mà khóc nói_chung thì 4 hinh hết đống đó nói thế cho nó vuông,1
25808,thật_sự là những_ai đã trải qua việc bỏng đặc_biệt là bỏng do gas như mình khi xem clip này kiểu bao_nhiêu cảm_giác đều ùa về,2
6836,tui đi chui hầm 1 lần tui sợ kinh nó bé xíu líc đó 47 kg thôi mà cảm_giác rất chật rồi,3
17209,trời ơi k_giỡn nguy_hiểm thiệt,3
4633,nhìn ôg bị đâm depzai phết,1
10911,vừa lòng tui ghe,0
12483,hk quê hk quê nhá,2
26832,cả buổi mà không thấy chua_chay đâu,2
4836,cũng may là em_trai không bị nguy_hiểm đến tính_mạng,3
20886,tôi sợ nhất trong cuộc_đời,3
25747,ở đâu vậy bạn,4
18042,cô_chú còn gặp được con nhưng cha_mẹ chị ấy không được gặp chị ấy nữa,2
2756,nhũng nguoi như vay ko nên dấu tên dấu mặt,1
23370,hm có thiệt_hại về người kh b,2
3552,đi_đêm có ngày gặp âm_bình là có thật,3
20782,fpt hú_hồn chim én,3
16916,ghê dị,3
6081,sợ chưa cứ bảo_ko cảnh_giác đi ạ,3
6640,sao giờ mới đến,4
7946,le,4
5620,bro tưởng mình đang chơi gta,4
22199,nhà em hôm trc cx mới bị cháy bếp may là nó chưa cháy vào bình ga ko thì bình ga nổ là chết,3
18067,8 năn quá nhẹ nguoi ta con còn vĩnh_viễn_k về,2
8501,thông_minh kinh,0
11671,t cười một hồi chắc t xỉu,0
15686,pie to pakde iki,2
17475,buồn thật_sự,2
26457,mong sao cho hết tội nhà ghê,2
18373,cố_gắng lên vượt qua nỗi đau mất_mát e xin chia buồn cùng gd chi,2
18043,thật ai cũng tội cả nhưng_mà di_tù còn có ngày ra còn đay là cố gái ấy mất vĩnh_viễn_k có cơ_hội sau_cùng vẫn là người ở lại là đau_xót nhất,2
26817,xem không sợ mà mấy bác bình_luận nhiều lúc giật_mình,3
20953,mấy nhà ẻm cạnh kiểu kiếp này coi như bỏ,2
3135,rồi xong nhiều phan_tất_xanh xin chữ_ký luôn,0
22862,nhìn lo_sợ lắm mong cơn mưa ập tới,3
20686,k cổ_vũ như bọn 37 là được rồi,0
25198,nhìn sợ thật,3
12719,trông chán kh chứ lị,2
12540,duy ai đồ,1
16615,mới vào nghề hay j đây gặp cha tao ổng cắt trong 10 phút xả lóng ra lun á,1
19911,cuối nổ cái hết hồn,3
11190,chắc cười chết,0
23025,thương,2
18999,mấy bạn trẻ đi rồi lại về nhưng con của dì ấy thì sao_thương cho số_phận của chị và thương_gia_đình quá,2
