line_number,text,emotion_label
7406,vãi,4
18089,sao k ai trách tụi kia tại nó mà lm cho xh bị khổ_đau mà_lại đi bảo_ngta bỏ_qua z riết thấy một_số ng cứ dung_túng cho3cais sai_luận biển cho cái sai,1
13933,a ne_ngại vùm,0
4929,cái này có được gọi_là khủng_bố không nhỉ,3
28095,đoạn cuối hét mắc cười quá,2
1383,tội_nghiệp,2
23607,cháy cả dây_điện,1
5075,tuyền,4
9362,phim sét karaoke gia_đình cha_mẹ ace parky,4
14270,sợ nha má,3
7271,ra_đời em nể mỗi anh,0
6829,khó thở_sợ không_gian kín như tôi không đi được,3
4985,tội giết người,2
15765,tapi berputar putar,4
2213,bang182,4
17865,nam mô_a di_đà phật,4
25644,trời ơi bên kia hình_như có gì bốc cháy khói bay tứ tung,3
1630,chắc có thuốc,0
7048,nguyễn,4
15887,theo tui biết là tiền công_ko nhiều sao mấy ổng chọn cách nguy_hiểm vậy trước nhà ba vợ tui ở tiền_giang kêu thợ về làm đâu có nhiêu tiền,2
27925,này ở sơn_la nhỉ,4
7206,ngoại_tình kiểu này hơi tốn bồ ha,0
14302,đời đời nhớ ơn cái cây,0
127,bản_lĩnh đấy,0
22653,mn ko nghĩ là điện sẽ lan và sẽ lan cho cả khu hả,3
27168,nhìn mà sợ,3
12600,ko dám quay đầu nhìn,3
5846,mắc mớ gì tay cầm điện_thoại,1
1462,xem tiếp phần 2,4
23203,trùm cuối có khác,0
19095,phạt thật nặng cho những thành_phần này bố_mẹ sinh con đến lúc trưởng_thành thì mất con lỗi đau này bù_đắp làm_sao được,2
1755,bắt roi mừng quá,0
8000,nể moi_thang nay,1
7415,rồi rồi bé 3 sau đợt này phải cẩn_thận nhe,0
4662,chỉ sợ mấy th bị hiv trả_thù đời k biết đi tiêm chống phơi nhiễm ch,3
13466,n,4
5485,t có đ_âm ai đâu,2
1480,sau vượt đèn_đỏ hic,2
26159,ở đâu vậy,4
7261,ra_đời em nể mỗi anh,0
26759,cái năm quái_j mà dịch_bệnh r bà hỏa ghé thăm miết zị chợi,1
2541,thương ông đợi đèn_đỏ vậy,2
11990,tống 3 không nón bh sao công_an ko bắt nhỉ,1
9829,nữa đời sau quên mât tiu bố mình là ai lun,2
2358,ê tự_dưng tao cười,0
14137,đau hả sao không buông,2
1379,tội nạn_nhân quá,2
2897,tự_nhiên e_yêu ạ,0
15854,ê nguy_hiểm vậy,3
23336,có_khi nào cửa_hàng gas chiết_nạp gas giả trong khi chiết_nạp nổ lon gas mini rồi lây_lan,3
15311,lí_do phụ_nữ sống thọ hơn đàn_ông,4
25900,máy cái thằng cứu_hộ bù nhìn,1
20537,cháy lên đồi là bỏ mẹ,0
7671,tôi ghét nhất từ trêu,1
28193,sapa ah bn,4
8721,mấy cháu h nghe nguy_hiễm quá,3
18749,nghiêm_minh là 1 hay 2 năm vậy tòa ơi,1
20222,quả cuối sợ thật,3
24464,trời ơi có cái rừng nữa,3
2109,cố lấy số má trên địa_bàn đây mà,0
25251,phát cuối gê vãi ad,0
26717,giờ cái nịt cũng ko còn,2
19111,nghĩ sao hung_thủ trên 18 t mà chỉ 8 năm 8 năm tội phá_rối trật_tự và giao_thông ko có cả ngộ_sát,1
26891,ghê chưa,1
15771,wut wut wut,4
28788,vc bìu,1
19931,chắc là năm sau về quê chứ ở đây sợ vãi,3
7923,thôi rồi,3
9103,nữa m7,0
19606,đau_lòng,2
20622,phần 2 ad,4
10711,cười chết bây ơi,0
27900,tôi ms xem trên htv9,0
7493,sợ thế thế_này ai giám_cặp bồ nữa,3
17449,sao còn phải làm mờ_mặt những phạm_nhân này,1
20801,nghe còi cứu hỏa mà chả thấy tới dập lửa,2
2885,hóng xem kết_quả có đủ răn_đe những đối_tượng khác ko chứ ko đi ra đường vẫn lo quá,3
27339,cháy ở đâu_đây trời,4
19760,mấy bà mấy má cứ eo_ôi eo_ôi eo_ôi,0
17194,cứu tôi trời ơi cứu tôi,3
14199,game một mạng,4
25824,ở đâu vậy ạ,4
20264,xe đậu bên đường thản_nhiên ghê_ko dẫn đi,1
11785,hay lắm,0
17424,tội quá_ước gì các bn đc thả tự_do,2
9725,ba th phước mỏng đụng th_phước lớn,4
6828,tôi đã khóc,2
19248,mong phải phạt thật nặng vào,1
8791,các cụ có câu ngầu chưa được 3 giây,2
28780,ghê m,2
17556,ủa s lâu v đến tận h mới giải_quyết,2
26472,chay,4
24474,lúc đấy là buổi tối ạ,2
3652,hơi tốn_kém nhưg tốt nhất nên xét_nghiệm phơi nhiěm để an_toàn an_tâm,4
3023,xã_hội này nó loạn lắm rồi ghê quá,2
4498,cầu khẩn_cấp trên thương dân mà để_ý mấy kiểu này mà dọn_dẹp chứ không thì tội cho mn mai là không chết người,3
20583,phát cuối nổ to thế,3
945,khổ thân e,2
24770,đúng mấy bà cứu hỏa kbiet làm_việc hay sao để mấy bà phải nhắc,1
1619,hên là bây_giờ không phải thời tu_tiên chứ kiểu này dễ bị đồ_sát cả nhà lắm,3
14838,quá nguy_hiểm,3
2191,nếu ko ngay vai hay lưng thì sao nhỉ,4
4604,ôi zoi,0
14976,mấy mẹ cám bắt thằng tấm leo lên cây dừa hái_cau nè,0
18268,haiz thế_hệ giờ nhiều đứa nó quá,2
18748,các cháu tuổi_đời còn quá nhỏ_mong pháp_luật cho các em được hưởng án_treo,2
10573,trầm_tính hết khoảng đời còn lại,2
13280,anh dũng_z,0
27686,cầu_mong cho tất_cả bình_an,0
24856,kế chỗ bán đt luôn,3
12969,hướng nội hết đời còn lại,0
23018,lào_cai hã,3
17163,hú_hồn à,3
28579,đền tiền ốm ng,2
18480,ks châu_á đừng đua xe nữa nha m,1
18078,người sống ở lại mới là người đau_khổ nhất gia_định nạn_nhân hay gia_đình bị_cáo đều có nổi_khổ hoặc đau_đớn đến hết đời còn gì,2
646,hồng loan huyền anh liễu,4
934,rồi xong video có cả giọng sao namcali chối bỏ đồng loại được,0
26915,bình_luận như btv,4
1623,khổ,2
335,chịu,4
20256,đã cháy lại còn cháy nhà bán ga nữa sợ vc,3
5398,ê_sao tỉnh bơ_dị,1
4934,dừng đèn_đỏ cũng k yên bay,1
27731,nguy_hiêm qua,3
12649,rồi e sẽ gặp đúng người mang lại hp cho e k,0
28228,nay vừa xem trên fb sog,4
2947,ko dc công_bố thì biết ntn rồi,2
19590,ăn_tiền ngập mồm r mới xét đúng cái pháp_luật vn chả ra cái thể_thống gì,1
20766,nghe tiếng còi 114 mà đâu zợ,2
16731,từ_từ thôi cái chân ổng rớt bây_giờ,3
18338,thương cô,2
25066,sơ_ý là nguy lắm,3
5765,tôi biết ngay thế_nào cũng có người vào táp,1
15962,chời chời,0
13626,ýy ᐟ,4
15783,fresh style dulu lek,0
27053,bật bài fire của bts lên nhảy thì ht sảy đùa thoy_nha mấy má nhìn nguy_hiểm vãi đứng gần đấy ko chừng nổ bay xác lun í,3
4228,rồi lý_do gì,4
8385,cj vợ ở nhà ngồi 1 gốc cười hả_hơi,0
21525,sợ ko bạn,3
14389,ê thằng nào ghép nhạc zậy bay,1
26303,sợ quá này,3
3466,chán cái từ trc khi bỏ đi nói cái gì nge 100 lần không rõ,2
3383,vào trong rồi mới thấy cảnh,4
28615,hôm_nay e hỏi c bình ga nổ như_thế_nào thù vào xem nè sợ quá,3
9588,hướng nội_phần đời còn lại,4
27231,xem mà lo quá tim đập loạn luôn như này chứ ai như 1 vài người quay khác,3
23570,rồi máy ông chửa cháy mắc gì tới rồi mà không thấy làm gì ta,1
8048,rất chi là ối rồi ôi,0
27162,ngoczyci thấy sợ quá,3
855,tuấn hu sợ quá anh ơi,3
4613,sợ vậy má,3
24756,đoạn cuối wow,0
4921,đồ dạo này hơi rẻ hay sao ý,4
1994,sợ,3
282,sợ nhề,3
20819,nổ kinh quá,1
11421,đụng nhầm người nhiều phước,4
17560,pháp_luật vn quá nhẹ_nhàng,1
25758,ở đâu_đây,4
22746,phá_sản luon,2
15602,“ giọng hát của bạn khiến tôi muốn làm một album riêng,0
27430,trời ơi xem cảnh này sợ quá a_di_đà phật xem ma muốn nín thở,3
18854,vừa lòng tao lắm,0
20571,eo thề đoạn cuối,3
4775,mon ghê quá vk,0
25884,hôm_qua vừa xem trên fb xong cháy nổ gas ae ạ,3
27869,xem thêm mấy vid của vụ này sợ vãi,3
1792,ra đường sợ vậy,3
1837,chắc ra đường mặc áo_giáp quá,3
18776,mức cao nhất được không ạ,4
24659,cứ cháy xong còn cái xác là chửa cháy tới,1
5589,tinh_huôngd xe_máy khác_thường phải nhìn theo đề_phòng các con giơ kĩ_năng chủ_quan lắm k chịu nghe đài tối thứ 7 câu_chuyện cảnh_giác,4
1791,nổi sợ của t mỗi khi ra đường cuối_cùng cũng xảy ra,3
1255,ra đường riết thấy sợ thật,3
7610,dung bé 3 cứ gọi hết hồn,3
25125,fpt shop toàn đt máy_tính ông quản_lý đái ra quần,1
15209,kéo mạnh quá,1
5818,bắt đc ngay hđấy r nhé_manh_động quá ý,1
26215,ở hòa_bình đúng ko,4
27510,tội_nghiệp quá,2
27875,nhìn sợ thật,3
27222,1 vd toàn ui,0
14947,rung cây dọa khỉ,4
949,ai thiết_kế cái áo gai nhín_hoạc vỏ sầu riêng đi,0
24887,nó nổ to lắm ớ,0
5322,sợ thật_sự luôn,3
10987,chắc hướng nội hết phần đời còn lại,2
22899,độ hóng của dân việt_nam,0
18540,nghe bản_án cho tụi nó mà tức thật_sự quá ít quá nhẹ với tno,1
12231,quê là quê là quê chúng_mình là quê rình,0
24202,thương quasa,2
26012,ơn giời không ai bị sao thì may rồi,3
27832,sa_pa nơi gặp_gỡ đất_trời,0
6069,hải_nam cứ liệu_hồn 14,1
19807,thiệt_hại nặng_nề,2
15977,bạn này về chắc bỏ nghề lun rùi,2
708,thôi xong,3
13134,han,0
4480,sợ thật tự_nhiên đi đường hỏi biết bố m là ai ko tôi chịu câu hỏi này,3
18224,bọn này ác thì thôi rồi tụi này ko biết sợ đâu phải vô đó 1 chục năm mới biết thế_nào nỗi đau ai mà chịu được,2
741,thuc,4
14185,tấm cám đời 2025,2
24803,ở đây cũng có một đám cháy,3
24086,thấy cháy lan qua nhà_kế là tự_nhiên t sợ,3
17976,vụ này phải xử thật nặng vào vào đây thấy nhiều người còn bênh thì hết cứu phải người_thân bị như v thì mới hiểu,2
11839,ko có màn nhặt răng hơi tiếc,2
6168,ko có ng mua thì sẽ ko có ng bán đồ_ăn cướp ăn_trộm,1
17119,hướng nội đang đi làm nguyễn_anh trưởng bộ ngoại_giao,0
1526,thốn,0
27115,ác mộng_đời t,2
12868,vừa,4
2843,sui thôi đỏ quên đi,2
3475,mấy nay có vụ nhiệm_vụ cá_voi xanh đó ko_lẻ nào,3
3627,long ngủ s1tg ê_sợ nha,3
27813,ghê zl,1
19035,nuôi con tới lơn coi con như mạng sống mà nỡ_lòng nào tụi nó mang con đi như_vậy nỗi đau dai_dẳn cho người ở lại mất con thì còn nỗi đau nào hơn_nữa,2
17999,uyên_huyên huyền_huyền,4
26051,ở đâu_đây ạ,4
10146,quên,0
10038,nó bảo_t bị lé,4
20304,2 cái khách_sạn 2 bên,4
15338,ê_sợ nhen bây,3
23448,tưởng_tượng mày đứng đó đó,4
19660,kịch_bản thường là cháy xong cmnr thì mới thấy cứu hỏa lò_dò tới,1
24978,cry cry,2
6144,cướp phát chả ai ra giúp luôn đúng dân_phố cổ,1
24925,cứu,3
18915,thương các em,0
11475,đẻ đau háng loại này vài bữa cũng ăn_hại,2
5962,xuân đỉnh,4
33,quá nhẹ_tay với tội_phạm,1
22392,quá nguy_hiểm anh ạ,3
24553,khách_sạn mấy a_cj trong đó kiểu sao m cháy vào lúc này chứ,1
27504,sao cháy z,3
12816,parky hung_hăng,1
27656,chs zạy ai chs lại,3
26681,chưa tết mà đốt pháo làm gì vậy,2
20149,nhìn giống sapa nhỉ,4
22422,nhà con bồ m kìa,1
22001,nhà mình cũng bán gas mà xem xong vụ này vừa run vừa sợ,3
6150,cướp chứ k phải lấy trộm,1
14597,ngeri njir klau gergajinya msih nyala,2
27413,vụ cháy ở đâu vậy bạn,4
23285,nam mô_a di_đà phật,4
19886,cháy mà cứ đứng quay về va nói c nhu_kieu đúng xem phim vậy lạy mấy ba mấy má,1
13815,cua_đồng,4
23369,trời ơi dịch làm_ăn khó_khăn mà cháy kiểu này đền chết luôn,2
11877,quả báo nhãn_lồng,0
7558,quá da_man,1
14567,sao phải leo_múc trên đọt cưa chi vậy ta nguy_hiểm quá trời nhất là cái cưa,3
26200,mấy bà cứ vãi rồi vãi trưởng,0
20496,ui t xem đến cuối mà đau tim,2
24828,ôi vãi chưởng tôi nghe thấy,0
26113,cháy hết ma chữa_cháy chữa tới,1
2322,có_khi lại có h,4
26228,những lúc như này chỉ có phúc_đức của mình là cứu được thôi nên hãy sống tốt và lạc_quan lên nhé mng bị vọng sẽ không ai nguy_hiểm,0
2263,trời ơi,0
25563,cho e hỏi cháy nhà kế bên thì chủ nhà_ga đó có đền k,4
8467,em nể mổi anh đấy,0
27894,máy đứa ở trong khách_sạn chắc_co chạy r,4
20749,2 khách_sạn kế bên mà đang làm chuyện ấy thì sao ta,0
8627,lại parky ra đường toàn xưng bố,1
17900,con các bà đi vài năm còn được thả còn con_người ta ở mãi tuổi đôi_mươi thì sao,2
22515,nhớ xem part 2 hu_thương quá,0
16190,nài cứng,0
8889,là máy báo cũ mà,4
19581,mấy đứa này suốt đời ở sau song sắt thì tốt cho xã_hội hơn ai chứ t là t k tha_thứ,1
22460,ở đâu thế bạn ơi,4
28727,sợ quá,3
12821,xem xog t cười như điên,0
18173,27 mũi đỡ phải nuôi trong đấy,1
13028,yên_phong hả,4
27806,sợ thế nhỉ,3
18514,kết câu cuối mong pháp_luật xử_lý nghiêm_minh,1
23626,1 vd giữ chuỗi,0
8132,ok đó ah,0
2861,khổ_thân con mong con k sao thg o kia,2
26413,cháy nhà ngày mấy tháng nào lâu chưa e_sợ thế,3
13244,tương_lai,4
26523,kinh_doanh gas phải rất cẩn_thận sai 1 ly là đi 1 dặm chả ai mua nhà sát nhà bán gas,4
11105,b k,4
12353,hài zón tưởng mình cute,0
27182,vụ này nguyên_nhân cháy là do nhé mn,4
17332,cha nội trên kia có cột dây an_toàn ko_trời nguy_hiểm quá,3
18818,phải phạt thật nặng với nhóm thanh_niên gây ra,1
11515,nà,0
4472,tư khi covic het thi mot sô nguoi có vân đê,1
131,tội a áo đen đang chờ dừng đèn_đỏ ổng chạy xe tấp vô_lề muốn không nổi luôn,2
21494,dây_điện nhùng_nhằng rất nguy_hiểm,3
14820,chắc lần này là lần cuối,2
19671,có ai cầm đt xem mà tay run ko,3
28810,trời ơi đã dịch_bệnh mà_còn cảnh này nữa,2
2320,sợ,3
27343,sa_pa à bạn hay đâu vậy vs lại hôm_nay à,4
9074,zotri mắm_tôm,4
8742,lại đi tìm bố,4
17482,xin tòa thả tự_do cho nhóm này ạ,4
11240,t thấy hiện_tượng cưỡng_đoạt tài_sản,3
27018,nghe xe cứu_hộ mà r đâu,2
10995,quả báo nhãn_lồng,0
13739,lắp gương à,0
3455,trương,4
237,sao lại có người như_vậy trời,2
15367,r bấy_cái chân luôn,0
21295,nhìn thấy tội luôn á 2 cái khách_sạn bên cạnh còn bị hưởng ké nữa,2
4422,mét 50,4
7548,em nể mỗi anh thôi đấy,0
3712,gập bên mẽo là bằng bằng bằng r,0
17601,bao_giờ mới nguôi_ngoai nỗi đau mất con,2
9853,ra đường đeo kính đen cho chắc khỏi ai kêu nhìn đểu,1
21905,may là ko cháy sáng fpt ko thì bay mẹ chục con ip 11 12 pro,3
23164,uoi,4
8158,mát mát,4
11425,nhìn đểu là nao v ạ,2
28002,ở đâu vậy,4
13997,đã cái nư,1
20885,tôi tiết cửa_hàng dt quá,1
26089,hôm_qua lên facebok thấy mà cũng kinh,3
8656,thích nhìn đểu bố mày ko,1
5699,tin tôi chạy đâu cho thoát,3
9406,helokity ೀ_⋆ ̊,0
26547,a di_đà phật,4
23378,cả đời_tích góp bây_giờ tan trong tít tắt,2
19486,thả tự_do cho các cháu thả cho rơi tự_do,1
6787,thắc_mắc là ngày_xưa các cụ đào hầm như_vậy thì đổ đất ở đâu nhỉ,4
1263,my 66 m1,0
18824,dau buồn cùng gia_đình,2
26599,ko thấy lực_lượng cứu hỏi nhỉ,3
16807,mắc gì phải cưa cái đọt cưa ở dưới góc buột_dây kéo hạ từ_từ ý,1
5687,đăng lên mạng thì sớm thôi k quá 2 ngày đâu,4
28354,tiệm fpt có cần e vô_dọn đồ phụ k,0
12348,má ơi,1
20244,cứu hỏa là xe đc ưu_tiên đầu_tiên nên phải cứu nhanh chứ ko đợi hết nổ như các bạn nói đâu,1
3169,tú_ớn thật_sự,3
20221,đôi nào mà đang tập_thể_dục trong khách_sạn khéo_tập trong lo_sợ,3
26652,nguy_hiểm quá ck ơi,3
5711,bắt được rồi công_nhận nhanh thật,0
25278,này là ở đâu ak,4
513,quả xe chỉ luồn kim,0
19213,thật_sự mà nói những vụ mà dân gây ra xử nhanh gọn còn bên nhà_nước thì trì_hoãn kéo_dài che_giấu rồi dần_dần cho_qua,1
5513,giờ ở đâu cũng có_thể sảy ra chỗ nào có camera thì thấy còn không có thì thiệt cho những người vô_tội_vạ,2
8296,ngta vẫn yêu vợ mà cứ bắt li_hôn,1
25258,chưa cả tết đã có pháo_nổ với pháo_hoa,2
3044,phải chi luật_pháp cứ giết người thì đền_tội còn nếu gây thương_tích cho ngk như video thì cứ bị phạt lại hình_phạt tương_đương thì vừa công_bằng vừa có tính răng đe,1
9799,thằng phụ mà lên lái mới vậy,1
19168,lần sau nói tôi bị ngu,1
15705,itu kena kaki gasih,4
28468,chả khc j lúc bắn pháo_hoa kinh_khủng thật,1
17977,rùi mấy thèng phản_đối 168 không thấy khóc thuê qua,1
6284,công_an tài lắm nhanh lắm tóm_dc ngay,1
27206,thấy tội ghê,2
9660,trời phạt parky,1
17564,vụ_việc xảy ra cx đã lâu có_thể cta đã quên nhưng ng nhà nạn_nhân đã trải qua nỗi đau tinh_thần quá lớn suốt ngần ấy tgian,2
4004,giờ ra đường thấy nghi_tránh xa đi,3
24276,như này chỉ có cát thôi nhé cách oxi chứ nước cx ko dập đc lửa gas đâu với cả dây_điện các kiểu,4
11468,3 anh_em lưu_quan_trương đây sao,4
3008,chưa chết đc đâu có choáng cũng phải 15 p mất máu mới choáng 15 p đó cho thằng kia đi cùng đc,1
10898,hết cu,3
258,sợ thiệt ta ơi,3
7721,trong tình_yêu ai yêu nhiều là nguoief_ý khổ,2
6393,phim này đầu_tư quá chỉ sợ lỗ,3
23129,sợ quá khổ_thân quá ạh,3
24929,mọi nm để y 3 bình ra,4
1238,xã_hội giờ nguy_hiểm quá đi chắc tui lên mặt_trăng ở quá,3
22874,khách_sạn năm nay đc bắn pháo_hoa fre hi_vọng ko ai sao,4
14181,tấm cám bản nam,4
12672,hâhahahhaha,0
4196,may nó không đâm vào chỗ hiểm,3
17505,mong hđx có lòng cho các b 1 tháng về thăm nhà 2 lần,0
1594,gì v tr nhi,4
17822,mạng người chứ phải cỏ rác đâu,1
27103,sợ quá,3
14034,yeu,0
619,bạn t á,0
23907,nó nổ kìa,1
13577,cười xỉu,0
17503,mức án quá nhẹ mình còn thấy chán_ko đủ sức dăn đe,2
21727,ghê quớ,1
4367,may nó không đâm vào vùng cổ hay chỗ hiểm,3
28487,tôi thì nghe đc có giọng nói của anh 3 đê dễ_thương vãi,0
24677,ăn cho hết,0
21988,pháo hoa,0
17795,nghe mà chảy nước_mắt,2
11522,parky_ló phải thế,4
10800,trong đầu nó chứa cái gì v,1
20215,cái kết_ko nên bán gas,1
5654,ủa hà_lội không có cướp_giật mà,0
14295,xin_lỗi chú cháu không ngậm_dc mồm ạ,2
9268,hướng nội hết phần đời còn lại,2
10846,thu hà_nội anh thử di,4
27577,cứu hỏa việt_nam,4
11924,quê hơn chữa quê,0
3041,hào_sảng hào_sảng,0
2275,nạn thân thật là có sức chịu_đựng hay ha chứ mình chắc ngất_lun rồi,2
1527,lam_phương,4
26242,ở đâu_đây bạn,4
22054,lo mà chạy ở đó đứng quay_phim lạy,3
26544,sợ thế,3
2539,như_vậy ở nhà cho an_toàn,3
23168,hóng các thánh_chữa_cháy online,0
27792,ở sapa mà cháy bình gas mà ghê quá,3
26278,lúc bé mình từng chứng_kiến cảnh nhà mình bị cháy nhà nghèo có gì giá_trị đâu nhưng bao_nhiêu lúa_gạo ba_mẹ làm đc cháy hết,2
19922,sợ nhỉ,3
15546,ai xem mà rơm_rớm nước_mắt giống tui hông,2
2311,ê_sợ vậy,3
28693,vn cứu hỏa à khi nào cháy hết nó mới đến nơi,1
23972,khổ thân,2
19231,thôi bỏ đi cô ơi mình đâu có đấu lại cái bọn lắm tiền nhiều của,2
17942,khuyên thì không nghe chửi này tai này lọt tai kia rồi lúc gây tai_nạn rồi sao chúng m gục mặt xuống hết vậy,1
27000,vì những tình_huống này nên nhất_thiết khi xây nhà cần phương_án thoát kiểm_khẩn_cấp cửa sau cầu_thang thoát chứ sợ quá,3
19087,quá nhẹ,4
330,ê_sao tỉnh bơ_dị,4
14602,di_ak ga cok gampang mati soalnya,2
14166,giống câu_chuyện mèo lại hỏi_thăm xg chuột ở trên cây cau,0
4677,kinh,3
284,nguy_hiểm quá,3
5791,hà_nội ko còn yên_bình như trước,2
18658,rồi đi bnh năm,4
14627,nguy_hiểm v,3
27256,xem màk mình đứng tim luôn sợ ghê_run cả tay,3
19228,dứng dạy múa nữa đi,1
26715,cứu_hộ đâu chậm thế,1
9766,ê_dị quá dẻ,0
13064,việt,4
14514,“ nếu có_thể tôi sẽ nghe bạn hát cả ngày ”,0
19184,nào giỏi_toán đổi tên linh,0
28723,hãi quá may không có ai,3
26064,các ông bảo sao k vào cứu gas nổ ai thoát ra đc thì thoát chứ có trời mà cản đc gas,1
4169,onechamp gwen thân_thiện nhất,0
26425,ngang hầm bom thật,1
19708,chia buồn cùng gia_đình,2
15961,cái này là dàn_dựng để quay video đúng ko nhỉ,4
154,rất nhanh các anh công_an ạ,3
17048,phương,4
25325,thiệt_hại lớn và may máy cứu được 4 đứa con,2
25882,sợ quá,3
20213,tui vừa thấy trên tivi vào tik tok là thấy luôn,0
8587,tú,4
19091,nỗi đau lớn nhất là chứng_kiến người sinh ra mình và người mình sinh ra mất đi,2
7277,a thích em nhưng a vẫn yêu vợ thương con thế mà cứ bắt_a bỏ,0
22841,ghê chưa mấy đứa nhà_nghỉ kế bên k,1
25131,khánh_sạn auto đẹp,0
7713,sợ thật,3
26376,vãi,1
98,gwen made in vn,4
24001,sao ko thấy cứu hỏa vậy bạn,3
546,nguyen,4
7974,cái kết_nể a luôn,0
4079,công_an phải phạt_tội cố_ý gi ế t người quá nguy_hiểm,1
23041,sợ chưa này,3
1863,ơi tr,4
14553,chắc do tâm tao ác,2
15359,hoàng_thảo,4
19816,thấy mà xót,2
8611,k rep ở lại lớp,1
21398,khánh đốt đấy,1
19007,cần xử nặng để răn_đe,1
28225,vừa xem thời_sự xong,0
926,thằng ngồi xe k bít lý_do tại_sao bị đâm luôn về ngồi snghĩ k biết hôm_nay có chọc gái hay nhìn đểu ai k mà vậy,1
17838,mấy đứa kia đi vài tháng về lại kể lại như một chiến_tích cho mà xem còn nhỏ đi mấy năm có_khi còn thay_đổi đc,4
4688,gwen việt_nam à,4
25982,tội cả nhà_nghỉ bên cạnh,2
12716,vừa buồn_cười lại vừa quê thay,0
20166,sợ thật,3
25494,người lc mềnh đây r,0
17346,đợt chú kia cưa cây mít cho nhà mình mà cưa lun vào tay nhìn mà sợ,3
1296,mình ở cần thơ ra đường áp_lực đủ thứ riết kg muốn ra đường luôn,2
8868,hướng nội hết phần đời còn lại,2
25509,thương,2
2649,nguy_hiểm vậy,3
3351,bọn phân_biệt vùng miền định cmt p_k nhưng lặng_lẽ đi ra,1
8924,tráng_sỹ đi uây s lắp 2543 mới chịu,0
13069,tạo,0
3197,tui người cần thơ tui còn sợ,3
24790,quả nổ cuối sợ thế,3
22117,sợ ghê nè anh,3
22610,thế là mất hết rồi,2
27778,tiếc chiếc xe quá,2
4890,tùy bò đâm là ý j,1
15910,bạc,2
28811,mà vẫn ch thấy ngắt điện,2
25513,chạy vậy_mà ko ai dap lựa nha kế bên người ta sao trời vậy ma còn nói_cười duoc,2
4887,i,4
19438,khi con mình đang phát_triển thì hãy dạy_dỗ cho tốt lên đến khi xảy ra chuyện gì thì ân_hận cũng k kịp nữa r,2
22351,may mn k sao là tốt r,4
21451,sợ k,3
9390,hướng nội hết phần đời con lại,2
21127,ươ,2
2015,cứ mạnh mạnh vào nhé câc đồng_chí,0
3898,nhìn ông bị ấy tội vai,2
28223,nhìn đáng sợ quá,3
18616,đứa nào gây ra thì cứ cho kịch khung thôi cho bố_mẹ nó ngồi hiểu cảm_giác mất con và cho mấy thiếu_niên có bài_học để ngoan được,1
21057,hỏa độn hào_hỏa cầu chi_thuật,0
13349,sĩ,4
18098,mất 1 đứa con bao_giờ mới quên được tội_danh chưa xứng_đáng,2
11378,oai thật đấy,0
13024,thế nào là nhìn đểu thế ạ,4
3131,sử dạy văn_tr đất ơi,2
13546,e sợ lắm,3
19909,xe cứu hỏa tới ko,3
22241,may có mỗi ông chổng vị_bỏng nhẹ vụ cháy này ở chỗ em,2
14918,ổng đu_cây dừa hay thiệt ta ơi,0
1088,bởi vn ko cho dùng súng là thế k dc dùng súng chắc ngày nào cx nghe bằng bằng,1
1289,cần thơ nè_nha a,4
428,tâm ghê_ko dám đi khuya lun,3
18296,hình_như hôm đó là sinh_nhật của chị ấy đúng ko,0
9081,bé của 00 k đang cọc ko có ngựa là đâu có quê,1
3142,nghe sợ thế,3
14176,thua thực_dân_pháp mỗi cái quốc_tịch,1
10504,3 hướng nội đến cuối đời,2
1081,nói to_gi k nghe rõ ta,1
17368,tui sợ ổng rớt như cái đọt dừa quá nguy_h iểm nhìn mà s ợ,3
182,ra đường cũng thấy hoang_mang,2
18440,ra đi oan_uổng quá,2
23986,nhà bên cạnh bị cháy theo,3
25649,ai xem mà tim đập hình_hình_như tui hok,0
10742,năm nay đi tìm bố hơi nhiều,0
956,cái thời gì mà lạ vậy trời ghê quá,3
22393,ơn trời tất_cả đều bình_an nhìn nổ mà sợ wa,3
20831,gặp phim bom tấn của marvel là nguyên khu_phố bốc_hơi hên là phim việt_nam,0
25729,xem ở trên facebok rồi,4
6569,đợt cày_seri đàm_đạo lịch_sử kể về địa_đạo củ chi mình đã rất thích mình còn xem_lại 2 lần vì quá hay giờ mới được tận_mắt chứng_kiến những cảnh phim chân_thực do đoàn phim dựng lại thật_sự xúc_động nể_phục khâm_phục các cụ ngày_xưa cảm_ơn đoàn phim cảm_ơn nhưng người làm về những tác_phẩm lịch_sử hay như này để đời_đời con_cháu hôm_nay và mai_sau không bao_giờ quên công_ơn của ông_cha ta,0
9846,đụng vào người phước_dày là vậy é,1
12009,tương_vậy là ngầu,0
8085,dù có ngoaitinh ít_nhất vợ vẫn là số 1 k,0
4713,kom nhà_an không ngon bằng kom tù mới vậy,1
11658,nghiepqua,0
3028,bắt được là vui rồi,0
28061,khổ quá,2
5105,1 2 năm lại thả về,4
11931,quê nguyên một cục luôn,1
2288,ghê quá,3
21506,má,1
20432,tội hai căn nhà kế bên,4
9200,mày biết bố_mày là ai không,1
22538,ấy đứa đg ứ_ừ trong khách_sạn kiểu,0
19516,ai ở đường_quốc_lộ mới hiểu cảm_giác còn gần cái quán cf boy_phố hay lui_tới đánh nhau chạy xồng_xộc vào nhà mình trốn rú ga bốc_đầu suốt ngày sao k ai hốt hết đi chứ đau_đầu đau_óc,1
14206,lưỡi còn chạy nhìn nguy_hiểm quá hia,3
28017,ko bít có sao ko,4
