line_number,text,emotion_label
18409,phải nghiêm_minh,4
18410,thương quá,2
18411,nói thật nhé ko sao thì mai tụi nó lại diễn tiếp ko sai đâu,4
18412,vụ gì vậy m n,4
18413,gây ra chuyện gì thì đền vậy được không ạ,2
18414,1 đổi 1 thôi vậy cho dễ,0
18415,1 k đội nón_bảo_hiểm 2 đua xe chạy quá tốc_độ 3 chạy ngược_lề 4 chạy ẩu 5 vượt đèn_đỏ 6 gây tai_nạn xog bỏ trốn gây tai_nạn xong bỏ trốn là có_thể tù chung_thân r còn đằng này nhiều tội lắm ạ,1
18417,các cháu ở nhà ngoan lắm,0
18418,xử theo mức án cao nhất chứ bản_tánh không đổi được đâu ngựa quen đường cũ làm_gương cho những đứa xem mạng người như cỏ rác,1
18419,chàng trai chắc sốc lắm nhỉ mong giữ vững tinh_thần t_cx từng bị như này rồi nên ms ns v thik tap thì cứ tap,2
18420,bản_án quá nhẹ phải phạt thật nặng bọn này,1
18421,phạt thật nặng làm hồi chuông cảnh tỉnh cho tất_cả các bạn trẻ,1
18422,mẹ thì khóc con thì cười từ cửa tòa thật là lực cười,0
18423,theo các chuyên_gia bàn_phím thì ngoài dfi tò thì 24 phụ_huynh của các cháu trong tg chờ xét_xử chạy_dfi chạy lại thăm gđ nạn_nhân với các ban_ngành khéo_thân nhau còn hơn các cháu ý nhỉ,1
18424,con ông cháu cha của ông nào mà vụ này làm rùm beng lên vậy trong khi có biết_bao vụ đua xe tông chết người,1
18425,con_cái là của cải_quy nhất dvoi cha_mẹ,4
18426,sau vụ này vẫn đâu_vào_đấy k có biện_pháp cứng_rắn để dẹp tệ_nạn này nản thật,2
18427,xử thật nặng,1
18428,người mất cũng khổ người ở lại cũng khổ cũng ko phải bênh_vực j đâu gây_tội thì phải đền_tội nhưng_mà mấy đưa nó kn trẻ quá mà đi 8 năm 6 tháng thì kn j là tương_lai,2
18429,tháng về 2 lần còn tháng 7 thì về trọn đi mọi người xử nhẹ quá tụi trẻ nó nhìn không ra,1
18430,cảm_thông chia_sẻ cùng gia_đình gia_đình tôi cũng có người_thân bị đám đua xe chạy_láo gây chấn_thương nặng đề_nghị nghiêm_trị thật nặng,2
18436,tội giết người mà 7 năm tù_nhẹ quá nhà_nước oi,1
18437,tổ_chức đua xe trái_phép vi_phạm luật giao_thông và cố_tình gây ra thiệt_hại mạng của ngkhac mà xử có 8 9 năm k hiểu,1
18438,cho chung_thân hết loại này thả ra lại gây hại cho xã_hội,1
18440,ra đi oan_uổng quá,2
18441,ngày_xưa chảm ngày_nay tiêm nhanh gọn,1
18442,cứ nhớ xử xong vào phòng mấy chú mua cho hộp_xôi ngon ơi_là ngon_ăn đi vài năm nữa mới có hộp xoi ntn ấy,0
18443,đời buồn,2
18444,nói tao ác tao chịu chứ cái lũ này phạt nặng chứ tụi để tụi nó nghĩ_mạng người rẻ,1
18445,nữa ra làm chị đại,0
18446,mấy đứa thìch_đua như thế_này cứ nghĩ lúc đó mình ngầu lắm,1
18447,tháo niềng đổi tên coi cái muốn khóc,2
18448,1 phần do bố_mẹ 1 phần do xã_hội mối quan_hệ xã_hội vậy nên chọn bạn mà chơi 1 phần còn lại do bản_thân,4
18449,nhìn đôi mắt của cô ấy sẽ hiểu những đêm cô ấy đã từng_trải qua nó dài đến thế_nào,2
18450,đau_lòng quá,2
18451,tông người ta tv mà sét là gây_rối trật_tự hz,2
18452,mong pháp_luật xử_lý nghiêm_khắc,4
18453,xuống xe thùng còn cười như đi đánh giặc về cơ mà bọn này phải chăm_sóc cho cẩn_thận rồi hãng thả,1
18454,phạt nhẹ quá,1
18456,bọn pháp_luật với luật_sư chắc_hốc tiền ngập mồm r nên mới xét đc mỗi 8 năm 6 tháng,1
18458,ai ở trong cuộc mới hiểu được nỗi đau của người mẹ mất đi đứa con của mình nó đau_đớn ntn,2
18459,phạt nặng lênh cho nó sợ,1
18460,8 năm rưỡi cũng nặng đấy chứ mong là bọn báo_thủ ở ngoài nhìn vào biết sợ,1
18462,nhìn các e tôi quá nhìn mà thương ơi là thương_chắc các e cũng ân_hận rồi mọi người chắc cũng đang mong tòa sử_nhẹ và tuyên_án khoảng 25 tới 30 năm tù là được rồi,0
18463,phải phạt thật nặng vào chứ lắm lúc đi ngoài đường toàn phải né bọn này thôi,1
18465,nghe mà lòng đau,2
18466,mk k_bênh nhưng đúng người đúng tội chứ cgai nhà nta mất nta đau_xót lắm,2
18468,chỉ cha_mẹ là người đau_khổ nhất,2
18469,chúng_nó có thấy hối_hận đâu lúc xuống xe đứa nào cũng câng_câng cái mặt lên,1
18471,sau_cùng cha_mẹ cũng là người khóc nhiều nhất,2
18473,lũ trẻ jo coi_thường pháp_luật quá cái j cũng phải trả_giá hết cho đi cải_tao mới thấm,1
18474,đúng kểu đông vui như họp lớp,0
18475,bố_mẹ mất đi 1 đứa con ng yêu mất đi 1 người sắp làm_bạn đời 1 người mất đi cả mạng sống lẫn cả 1 tương_lai hạnh_phúc còn ng gây ra vc này lại chỉ mất 8 năm sau đó lại trở về csong như ng bthg,2
18477,là t cũng ko_thể chịu_đựng đc con là tất_cả,2
18479,sao k tuhinh,2
18480,ks châu_á đừng đua xe nữa nha m,1
18481,quá nhẹ_nhàng cho 1 mạng ng,2
18483,phải đòi công_bằng cho em nó cô oi,1
18484,sau ra_đời có tiền_án thì cứ đứng đường mà bắt khách nhé chứ ít nơi dám tuyển lắm,1
18485,bọn này còn trẻ đề_nghị phạt nặng thêm 8 năm là quá ít,1
18486,quá nhẹ,4
18487,nếu xử nhẹ sẽ còn nhiều lũ điên này gây mất an_toàn cho nhiều người,1
18488,hồng hài_nhì làm quáy xế,1
18489,mặt mấy thằng này còn vênh lên chịu mong tòa phạt thật nặng,1
18490,toàn bọn bố_mẹ ko dạy,1
18491,thanh_xuân đã khép lại,2
18492,phạt thật nặng cho kinh,0
18493,tụi nó còn chưa biết sự ra đi của 1 đứa con nó đau đơn_ntn với ba_mẹ họ xử thật nặng vào,1
18494,sao ni_mí bạn cuối đầu vậy lúc mới hốt_mí bạn còn vênh_váo lắm mà,1
18495,bạn này cho đi gấp rất nghuy_hiểm,3
18496,dũng,4
18497,thôi dạy con ko ra gì thì để các chú dạy,1
18498,chia_sẻ nỗi đau với gia_đình ai đột_ngột có người_thân ra đi vì tai_nạn mới hiểu cứ tưởng_tượng hôm_qua còn cười nói ngày_mai ko_thể nghe đc giọng nói ấy,2
18499,trước vụ này say ra mấy bạn trên mạng nói hay lắm mà đó giờ thấy chưa nói nữa đi,4
18500,8 năm là còn quá ít,4
18501,các cháu ở nhà ngoan lắm là đây,0
18502,tiền đền_bù đáng gì con còn thì nó có vui có buồn có tự_hào có chán_nản mất con đi rồi bố_mẹ nhiều khi cũng hết động_lực làm_việc sống tiếp_á,2
18503,cần phải phạt thật nặng các đối_tượng này để răn_đe cho những đứa mới lớn,1
18505,sao tui nghe mà chạnh_lòng quá nên xử nghiêm để ko còn trường_hợp đua xe nữa ko còn gia_đình nào phải buồn như_vậy nữa,2
18506,chung_thân,0
18507,mất con là điều đau_đớn nhất nên kh có bài hát nào diễn_tả được nỗi đau mất con mong pháp_luật chặt hơn_nữa để kh có những vụ như này xả ra để cho giới trẻ biết trân quý_mạng sống con_người hơn,2
18508,nghị_định 168 vì mục_đích an_toàn thì cần phải nghiêm_minh vụ này hơn_nữa vì mang tính răng đe,4
18510,nếu là t người đứng trước vành_móng_ngựa sẽ là t,2
18511,theo em thấy thì khá nhẹ không đủ răng đe mấy em nhỏ bây_giờ có_khi ra đường gặp còn phải né cho chạy,3
18512,mức phạt vẫn nhẹ vì con ngta nuôi bnh công_sức đến ngày hái_quả thì quả kh còn có phải con ruồi con muỗi đâu mà mức phạt như_vậy,2
18513,mình cũng k_thể tưởng_tượng đc mình mất đi r mẹ mình sống qua kiếp này như_thế_nào ng ở lại vẫn là ng đáng thương,2
18514,kết câu cuối mong pháp_luật xử_lý nghiêm_minh,1
18515,sao có 8 năm vậy,4
18517,phạt có vài năm tù_mạng sống của con_người thật rẻ_mạt,2
18518,đời vô_thường sống_chết có số thật_sự,2
18519,chúc các em đủ tuổi nhé_thua thì chung sai thì nhận đời là thế thôi,4
18520,mong nhà_nước thả tự_do cho các bạn trẻ ” từ tầng lầu kangnam ”,4
18521,cô phượng gầy đi nhiều quá,2
18522,tội thật_sự,2
18523,mặt bọn bị_cáo thấy chưa ân_hận_lăm,1
18524,cần người nhận_xét nhật_ký,4
18525,thôi thì các cháu nó cũng biết lỗi rồi thế lên mong nhà nc sử_lí nhẹ tiêm thuốc và cho các cháu về chơi mùng 1 với 15 hàng tháng ạ,0
18526,8 năm quá ít,2
18527,sao h lạ_dữ z ta mình 2 k4 chưa 1 cái nắm tay chưa biết cái gì là ăn_chơi mà h_giới trẻ lạ nhỉ,4
18528,đề_nghị các cơ_quan điều_tra công_an phạt những kẻ xấu xa ngồi tù thật nặng vào,1
18529,cháu nó ở nhà rất kaf ngoan,0
18530,cái con cô gái bán diêm nge tên chắc là cũng fan của mấy đứa quái_xế đó,4
18531,có 8 năm 6 th trong khi ngta có_thể sống đến năm 7 80 t biết_bao nhiu tương_lai có chồng có con,2
18532,đã 5 tháng rồi nhanh quá ạ_thương chị,2
18533,đổi qua án chữ đi,4
18535,cảnh_tĩnh cho giới trẻ thích thể_hiện,4
18536,kphai ng nhà nghe còn thấy xót_xa thế mà k hiểu có vài đứa đầu_óc chứa gì mà_còn tiếc con_bé phương anh chỉ vì xinh trong hội 24 đứa trời đánh này nữa,1
18537,án quá nhẹ cho những kẻ ngông_cuồng,1
18538,bọn nó lúc ra tòa vẫn đâu thấy ăn_năn có đứa đc đeo khẩu_trang che mặt,1
18539,mấy đứa này cần biện_pháp răn_đe thật nặg,1
18540,nghe bản_án cho tụi nó mà tức thật_sự quá ít quá nhẹ với tno,1
18541,đứa chứ 25 năm bọn nó lấy đi thanh_xuân người ta thì phải trả bằng thanh_xuân của mình,2
18542,tôi mong phạt thật nặng đê lm bài_học cho thanh_thiếu_niên bây_giờ và sau_này tôi đã từng đứng tim khi vụt qua tôi là đám đua xe hò_hét,1
18544,răng đe thật nghiêm_khắc vs những thành_phần như_vậy cho những đứa đang trong tuổi nỗi loạn nó phải hiểu và phải_biết những việc mình làm nó nghiêm_trọng ntn chứ k phải cứ làm sai r đi trại là xong,1
18545,một người ra đi mãi_mãi còn người ở lại đi 8 năm thật là buồn,2
18546,các e ấy còn trẻ chưa đủ chính chắn mong_tòa cho đi khoảng 20 năm đủ chín thì về,4
18548,xin ý_kiến bài hát mới đăng_ad ơi,4
18549,sao mình không xây nhà_kho ngoài đảo như trong phim nhỉ cứ đưa ra đảo hết nào tới ngày ra rước vô không cho liên_lạc tiếp_xúc thăm_nom gì luôn thì ngta mới sợ nhà_kho chứ nhà_kho mà yên_bình quá chẳng răn_đe nổi,3
18550,đeo kính lái_xe hay sao nhỉ,4
18551,con bị trầy vết_thương lòng mẹ đã đau rồi mất đứa con tội ba_mẹ bạn này quá,2
18553,đau_đớn và xót_xa mong pháp_luật nghiêm_minh loại khỏi xã_hội kẻ cầm_đầu,2
18554,thả ngày rằm với mồng 1 là được,0
18555,sao có_thể bình_luận như_vậy được không có tình người,2
18557,nên phạt thật nặng,1
18558,năm thanh_lọc,4
18559,khi mà bạn có người_thân mất do người khác gây ra thì mới hiểu được tiền không có ý_nghĩa gì đâu đừng nghĩ tiền là tất_cả,2
18560,nam mô_a di_đà phật cầu_mong cho công_lý đến đúng với bà,4
18561,có kiện đc bố_mẹ ng phạm_tội k nhỉ,4
18562,vn mình bên luật_pháp này lm trậm thế 5 tháng mới ra tòa đc,1
18563,cần xét_xử người giao xe nữa,1
18564,mong nhà_nước ra luật phạt nặng răn_đe những trường_hợp như này,1
18565,oan quá,2
18566,đúng tuổi_trẻ chưa có nhận_thức rõ_ràng cứ tưởng thế_là hay lại gây hại cho xã_hội,1
18567,bao vụ rồi nhưng pháp_luật không công_bằng,2
18568,gia_đình rất tự_hào vì các e,0
18570,không ấy chuyển từ án số thành_án chữ được không ạ,4
18571,luat quá nhẹ chúng_nó k sợ,1
18573,nặng nhất cũng có 8 năm nghe mà tức,1
18574,đằng nào chả nhẹ_án tuổi vị_thành_niên nè chia_tội cho nhiều người nè_nghĩ mà tức giùm cô_chú phải tôi thì johnwick thẳng tiến,1
18575,mong sử_phạt thật nặng,1
18577,giờ lại đến vụ công_an bắt_vụ ma_t úy ch e_t nuôi con truong thành mà mất con thì ko lỗi đau nào bằng,2
18579,sót lắm trời ạ mất con cha_mẹ như mất tất_cả xã_hội ngày_nay hòa_bình mà vẫn có những mất_mát rất vô_lý xử thật nặng những thành_phần tệ_nạn này của xã_hội,2
18583,1 mạng người rẻ vậy sao ngài công_lý,2
18584,ngta chưa 18 mong_thả cho e làm lại cđ,3
18585,phải mâm 3,0
18586,tới giờ mới xét_xử thì tiền đút_lót kha_khá rồi,1
18587,nam mô_tây phương cực_lạc thế_giới tam_thập_lục vạn_ức nhứt thập_nhứt vạn cửu thiên_ngũ bá đồng_danh đồng_hiệu đại từ đại_bi phổ_độ chúng_sanh a_di_đà phật,4
18588,mong lũ quái_xế trả tội thật naengj,1
18589,nhà bọn kia chạy tiền hết rồi,2
18590,lại phạt chơi chơi rồi đâu_vào_đấy,1
18592,thương quá,2
18593,8 năm quá nhẹ,2
18594,lũ này ko xứng_đáng được ng mẹ tha_thứ có những tội_lỗi phải dùng cả đời để ăn_năn hối_lỗi,1
18596,8 năm là quá ít,2
18598,vn mà ko có_thể loại như nầy thì phát_triển qèo qèo,2
18600,nhìn 24 bạn này thướng quá nhìn là muốn tặng cho kẹo,0
18603,thả tự_do đi ạ,4
18604,con ốm thôi đã không chịu nổi rồi huống_chi bị tai_nạn chết,2
18605,nhìn cả nhóm không ai có_vẻ hối_lỗi cả coi_thường mạng sống của người khác mong rằng pháp_luật sẽ xử_lý thật nặng để răn_đe,1
18606,phạt thật nặng làm_gương cho những kẻ khác,1
18607,xử thật nặng những đối_tượng này để răn_đe,1
18608,từ đó một chàng trai ôm hận ra_đời,2
18610,hỏng cả 1 giới trẻ,1
18611,thấy hà_nội cái bọn như này vẩn đầy ra sau vụ này thấy mấy nhóm k mũ gì hết chạy như ăn cướp,1
18613,mấy đứa mặt còn vênh lắm còn cười tươi mà pháp_luật xử_lí nghiêm_răn đe,1
18614,thanh_thiếu_niên thủ_đô hoành_tráng nhỉ_chúc những ae như thế_này sớm được thả tự_do tháng về 2 ngày mùng 1 và 15 nhé_chúc gia_đình ae mất phúc,2
18615,tui chỉ cấn nghe tới đây tui đã khóc_thương gia_đình cô_chú quá cố_gắng lên cô_chú mong cô_chú gưĩ gìn sức_khỏe ạ,2
18616,đứa nào gây ra thì cứ cho kịch khung thôi cho bố_mẹ nó ngồi hiểu cảm_giác mất con và cho mấy thiếu_niên có bài_học để ngoan được,1
18617,em mong_đảng và nhà_nước thương các bạn trẻ này em nghĩ nếu có hỏi ý_kiến nhân_dân thì đa_số sẽ đồng_tính với phương_án thả các bạn trẻ này,4
18618,phạt nặng vào để có cái lớp trẻ ở phía sau nhận_thức được sự mất_mát này,1
18619,xử thật nặng,1
18622,ân_hận sợ tò_tội,3
18623,bọn này phải xử thật nghiêm,1
18625,không thtruemilk bọn này là nhân_dân còn khổ dài_dài,1
18626,giờ phải ra luật_phạt thật lặng bọn đua xe lạng_lách chúng_nó vừa gây nguy_hiểm cho người khác vừa làm hại gđ,1
18628,tới luôn cho t coi_thường quá nó k có chừa đâu cái tuổi nông_nổi háo thắng chả ai dạy_bảo được,1
18629,chỗ t vẫn lắm đứa đua xe lắm bọn này thuộc thế_hệ cợt_nhả câng câng k biết sợ là gì đâu,1
18630,1 vụ_việc khổ cả 2 bên,4
18631,co len_chi a,4
18632,tại s ko ngăn_chặn mấy bọn này mà cứ để diễn ra nv làm mất đi hình_ảnh của hn,1
18633,quá đau_lòng,2
18634,lúc giao xe cho con mình cũng phải liệu đường mà cấm,1
18635,ae có coi được clip thái_độ bọn nó xuống xe vô_tòa như_thế_nào chưa,4
18636,thương cô quá ạa,2
18637,mất con là mất tất_cả cuộc_sống sẽ chẳng còn ý_nghĩa gì nữa thương em thương cô,2
18638,mong pháp_luật xem_xét và ko khoan_hồng mà hãy phạt thật nặng để dăn_đe cho các thế_hệ sau_này,1
18639,đứng yên cũng k_yên với tụi này nưac,1
18640,mới tý tuổi đã làm quái_kiệt tay đua tuổi_trẻ tài cao,0
18641,bọn nó còn cười dc mà,2
18642,mong phạt thật nặng để làm_gương và công_khai rộng_rãi nhằm răn_đe thế_hệ cợt nhả,1
18643,để bọn trẻ nó thấy cha_mẹ nó khóc_lóc năn_nỉ người khác tụi nó mới tỉnh ra được,2
18644,bây_giờ ra đường buổi tối quá sợ_hãi ko khác gì tham_gia trò_chơi của tử_thần,3
18645,rồi đứa gây tngt bao_nhiêu năm,2
18646,đi tò_mấy năm vậy mn,4
18647,nay ko xử lấy gì răn_đe,2
18648,mong pháp_luật trừng_phạt nghiêm để làm_gương k để trường_hợp khác không nhiều bọn k biết sợ,1
18649,phạt thật nặng vào,1
18652,hình_phạt cho lũ kia như nào v mn,1
18653,nên sửa luật_tuổi hình_sự xuống 14 đi nhà_nước ơi chứ ko bọn này nó ko biết sợ là gì đâu chứ đừng nói tới hai từ hối_hận,1
18655,hối_hận muộn_màng,2
18656,con nó xuống xe còn cười vẫy_tay với gia_đình mà thương cái củ khoai v,0
18657,cho đi lâu_lâu đi,4
18658,rồi đi bnh năm,4
18659,hòa bình tạo ra kẻ vô_tâm,4
18660,lúc nó xảy ra k biết đường ứng_xử để nhà ngta cứng_rắn giờ muộn thì k kịp r đi_đi cho biết sao là tội,2
18661,t k hiểu đẻ dc tại_sao k_quản con dc đừng ai nói t bame k ai muốn con như_vậy đâu xl_k muốn con nvay thì đừng có đẻ,2
18663,kbt mấy ac bot hay gì toàn cmt mấy cái xàm mà lũ tiktok duyệt cho đc,1
18664,khỏi làm mờ thấy luôn,2
18666,những vị anh_hùng hảo_hán,0
18667,con tôi ở nhà ngoan lắm,0
18668,chưa thấy tuyên_án cho mấy đứa báo_thủ này nhỉ,4
18669,cứ phải làm căng cho bọn nó sáng_mắt ra,1
18671,à thì rủ đi cháy phô_cơ đấy,0
18673,thương quá,0
18674,tôi cũng từng có vài thằng bạn cũng đam_mê bộ_môn tốc_độ này cũng có khuyên_can nhưng ko dám nói nhiều sợ nó nhem hung_hãn lắm,2
18675,mẹ thì khóc cạn nước_mắt con thì cênh cênh như mới lập đc công,2
18676,thấy cũng tội_tội này phải phạt thật nặng,2
18678,phải xử thật nặng với cái bọn này,1
18679,z còn co gái biị_tông thif sao ngta mất đi cả cuộc_đời,2
18680,đề_nghị pháp_luật xử thật nghiêm_minh làm_gương răn_đe cho một bộ_phận thanh_niên thiếu giáo_dục coi_thường pháp_luật,1
18681,tụi nó đi tù thì được về còn chị kia có về được không tụi nó được gặp_mặt gia_đình trước khi đi và sau khi về còn chị ấy thì không,2
18685,thả họ ra đi mà,2
18686,có kết_quả kết_án chưa mn,4
18687,khởi_kiện không hòa giải,1
18690,nếu theo luật đài_loan thì điền_tổn_thất tinh_thần buồn là lại kiện nhớ con lại kiện_điền cả đời,1
18691,chưa xảy ra việc thì lúc_nào cũng nói cháu nó ngoan lắm xảy ra việc rồi thì_trách xã_hội sao không cho cháu nó một cơ_hội như_vậy thì người có liên_quan đến sự_việc đã ra đi vĩnh_viễn ai cho em nó một cơ_hội,2
18693,ngoài đó con nhiều mà bắt cho đi từ_từ mà ko chết người chắc gì bắt công_khai vậy cũng nhờ dư_luận người ta làm ầm_ầm mới vậy,1
18694,tôi ủng_hộ điều 123,0
18695,sinh con ra trong bao khó_nhọc mà chỉ vì vài người mà mất đi cả chặng đường phía trước,2
18696,khoản 1 à,4
18697,sau lầm của tuổi_trẻ nhưng đi quá rồi để rơi vào lao_lý pháp_luật luôn công_bằng phải nhận đủ mới người đã mất thương_bố cô gái đã mất xin chưa buồn cùng gia_đình,2
18699,đề_nghị phạt thật nặng thật nghiêm vào,1
18700,đi,4
18701,bọn nó chưa biết hối_lỗi đâu phải vào cho biết cái sai như nào,1
18702,ko thấy báo nói về mức án nhỉ kết_quả sao mọi ng,4
18703,mong bộ c an_giữ các em lâu_lâu tí,4
18707,phải phạt nặng đội đua xe phá đường_phố,1
18708,chị ấy cũng sắp cưới mà_lại,2
18709,mấy em còn trẻ đã biết gì đâu_tội họ,2
18710,con mình chết đau_lòng lắm khong biết_mấy đứa kia có biết k,2
18711,bà chỉ cần tha_thứ là bọn này day_dứt nhất cuộc_đời,0
18713,tụi kia còn trở về với gia_đình chứ cô gái ấy có về được nữa đâu,2
18714,xử nặng vào,1
18716,xử mạnh_tay lên,1
18717,lên xe ko có đúng và sai khi tông vào ai thì mới biết em sai rồi nhưng em đúng chỗ em vi_phạm tốc_độ,1
18718,toàn thành_phần nhìn đã thấy ối dồi ôi rồi xử_phạt nghiêm_minh,1
18719,đẻ cái trứng luộc ăn có phải sướng hơn ko,1
18721,lũ này phải phạt thật nặng,1
18722,phạt nặng,1
18723,đẻ đc dạy ko đc_h mới sót thua ạ,2
18724,tệ nạng đua xe còn rất nhiều mong cơ_quang phạt mạnh_tay răng đe,1
18725,tụi nó chỉ ở tù còn có_thể gặp còn có ngày ra còn con ng ta chết thì ko bao_giờ gặp lại dc nữa,2
18726,tụi trẻ bjo ngan tàn lắm qua đường ẩu_k nhìn trước nhìn sau k đèn_xi nhan_mình bóp_kèn mà_còn trừng_mắt lên dòm nữa chứ,1
18727,với tuổi tầm 16 tuổi bây_giờ tuy chưa nhận_thức đúng_đắn nhưng chắc_chắn có nhận_thức để hiểu về sự_việc này với tuổi này chỉ phạt hành_chính thì chắc_chắn sẽ còn có sự_việc như này xảy ra,4
18728,vụ này nhanh quá đã 5 tháng r,4
18729,đó là cái số biết là các e sai k_thể bỏ_qua nhưng người mất cũng đã mất rồi chỉ mong gd nhà cô thương_tình cho các e 1 cơ_hội lm lại giảm nhẹ bớt tội cho các e nhà ai cũng có con cũng đau,2
18730,ba_mẹ tụi e_khóc vì xa tụi em 1 thời_gian r sẽ về nhưng người mẹ kia khóc vì mãi_mãi không được gặp con gái nữa,2
18732,bọn này nó chỉ hối_hận vì ko được diễu_phố nữa chứ ko phải vì lương_tâm đâu,1
18733,phạt thật nặng vào đứa nào cũng phải từ 5 năm trở lên cho t,1
18735,h ms xét_xử hả mng e_k để_ý ạ,2
18737,và rùa đây,4
18738,nhi,4
18739,đời người vốn vô_thường không biết ngày_mai sẽ ra sau đành thôi,2
18740,giờ mới thấy tác_dụng của 168 nó lớn như nào,0
18741,lại 4 năm 9 tháng cái xỉu,2
18742,hi_vọng tòa_xử thật mạnh_tay làm án điểm để cảnh tỉnh cho tất_cả sau_này hiểu rằng nhiều bị_cáo chưa đủ 18 tuổi nhưng nếu cứ tiếp_tục khoan_nhượng với những đối_tượng chưa đủ tuổi vị_thành_niên phạm_tội thì sẽ thật bất_công với các nạn_nhân và gia_đình của họ cái gì gia_đình không dạy được thì để pháp_luật cuộc_đời dạy đừng gây họa cho người khác vì sự ngu_dốt và hiếu_thắng của bản_thân,1
18743,cuối_cùng xử sao rồi,4
18744,phải th làm gương,4
18745,thả tự_do hết nhóm kia đi tha_rơi tự_do,1
18747,nghe mà đau_lòng mong pl ra 1 cái luật phạt thật nặng cho những đứa đua xe,2
18748,các cháu tuổi_đời còn quá nhỏ_mong pháp_luật cho các em được hưởng án_treo,2
18749,nghiêm_minh là 1 hay 2 năm vậy tòa ơi,1
18751,thật lòng mong cô dừng suy_nghĩ sang chấn_tâm_lý mất,2
18752,thề xem clip tụi nó xuống xe còn chào_chào rồi cười cứ như ai đồ ấy mà tươi lắm,0
18753,thương,2
18755,cảnh tỉnh cho các bậc phụ_huynh phải quản_lý dạy_dỗ các con cẩn_thận chuyện xảy ra nhiều ng khổ,2
18757,trẻ trâu ở miền tây t thấy sống chơi còn có ý_thức tình_cảm pla pla cao hơn hẳn bọn trẻ trâu đỗ thu nói nghe mang tiếng đỗ thu quá,1
18758,nước_mắt cá_sấu à,1
18759,cần sử_lí_nghiêm và thật nặng để làm_gương cho người khác,1
18760,sau_này ra vẫn có vợ có con có cha có mẹ còn cô gái ấy làm gì còn sau_này,2
18761,toàn bọn nch mất dạy thử nghĩ có là người_thân mình thì có dám nói câu đó không,1
18762,mấy cái án dạng này phải có án chữ vài đứa thì tụi nó mới sợ chứ kiểu_án vài số tụi nó ra thì vẫn lờn à,1
18763,mong sử_lý thật nặng vơi mức cao nhât,1
18764,cuộc vui nào mà chẳng có điểm dừng,2
18765,giờ bọn trẻ trâu phóng xe bạt mạng kẹp 3 các kiểu gặp bọn nó run hết người,3
18766,đau_lòng lắm,2
18768,xử càng nặng càng tốt,1
18770,mấy đứa này còn cơ_hội làm lại nhưng con bà thì không,1
18772,bị_cáo mà vẫn che mặt nhỉ_t nghĩ tình_nghi mới che_thoi chứ,4
18773,vậy mà nó ra tòa mà nó vẫn cứ cười được,1
18774,sống trong thời_bình nhưng chưa thực_sự bình,2
18776,mức cao nhất được không ạ,4
18778,nay t xem video chúng_nó xuống còn cười đc mà gia_đình tụi nó hò_hét gọi tên như idol vậy á,0
18779,tụi nó luúc xuống xe còn tung_hô như idol mà thả ‘ tự_do ‘ cho chúng_nó đi,1
18780,tốt r,0
18781,ủa là 1 người tông nhóm đi chung cũng bị luôn ạ không biết nên hỏi ạ,2
18782,thuong chi qua,2
18783,cay dùm luôn,1
18784,xin_lỗi ko giải_quyết ₫ ược zì xử đúng nguoi ₫_úng tội,1
18785,xe nào trực_tiếp tông thì mới nặng thôi chứ còn mấy xe còn lại là xử theo mức khác nhỉ,4
18786,tụi nó có biết hối_lỗi đâu xuống xe mặt vênh_váo tự_hào lắm,1
18787,tôi thấy tụi nó chưa sợ đâu thấy có vài đứa rất sợ vài đứa kia thì bó_tay rồi,3
18788,xử thật nghiêm không_những đúng tội mà_còn răn_đe người khác,1
18790,thế_giới này thật là vô thường hãy iu_thương cha_mẹ nhiều hơn biết_đâu_đó là lần cuối_cùng,2
18791,thương cô mong cô và chú giữ_gìn sức khỏe,2
18793,phải phạt thật nặng ngoài bắc toàn đua xe lạng_lách kiểu vậy ko,1
18794,bọn này đi vài năm là về chứ con_người ta có về được đâu,2
18795,gia_đình chuẩn_bị có niềm vui giờ toàn nước_mắt đau_thương,2
18796,mặt bọn kia vẫn câng câng lên mà có biết sợ đâu,1
18797,phỏng_vấn ng ta làm j chả biết,1
18798,nhóm đây toàn bọn có tiền nếu xu_phạt hành_chính thì k có tính răn_đe,1
18799,mong pháp_luật phạt thật mạnh để cho thế_hệ sau nhìn đó mà gương_mẫu,1
18800,mong phạt nặng vào để còn làm_gương,2
18801,tha nó bôi thường vai tỉ_chất gì nó nó bôi thường đc ko,1
18802,haiz tội cho ng mẹ thật_sự,2
18804,nuôi đc 1 đứa con gần 30 năm đã k phải dễ mà cái nặng nhất là tình_cảm gđ dù bồi_thường 1 tỷ 2 tỷ tiền to đấy nhưng có làm con họ sống lại hay k số tiền bao_nhiêu đấy đủ bù_đắp 1 m ạn g người hay sao đứa gây ta i_nạn xứng_đáng bị t ử h ình những đứa còn lại thấp nhất cũng phải trên 20 năm mới xứng_đáng đc tụi nó thừa_tuổi chịu trách_nhiệm hình_sự rồi,1
18805,k_quản con nuông chiều chi đi vài năm cho chừa,1
18807,racing boy của mấy chị_em đó,1
18808,mong pháp_luật xử_lý nghiêm_minh với ạ làm ơn,1
18810,nói_chuyện kiểu j_k hiểu nổi,1
18811,bực quá sao chúng_nó làm như_thế,1
18812,sau_này đừng gỡ_án tụi nó trong lí lịch_nha trời cho tụi nó khỏi đi làm_thuê và xã_hội kì_thị xa_lánh dùm,1
